Plot Title: White River Golf Coarse 11-25-15 (1040)							
#	"Date Time, GMT-06:00"	"Temp, °F (LGR S/N: 10739561, SEN S/N: 10739561)"	Coupler Detached (LGR S/N: 10739561)	Coupler Attached (LGR S/N: 10739561)	Host Connected (LGR S/N: 10739561)	Stopped (LGR S/N: 10739561)	End Of File (LGR S/N: 10739561)
168	5/22/2016 8:41	57.592					
169	5/22/2016 8:56	57.592					
170	5/22/2016 9:11	57.592					
171	5/22/2016 9:26	57.636					
172	5/22/2016 9:41	57.636					
173	5/22/2016 9:56	57.722					
174	5/22/2016 10:11	57.807					
175	5/22/2016 10:26	57.893					
176	5/22/2016 10:41	57.979					
177	5/22/2016 10:56	58.066					
178	5/22/2016 11:11	58.195					
179	5/22/2016 11:26	58.325					
180	5/22/2016 11:41	58.455					
181	5/22/2016 11:56	58.582					
182	5/22/2016 12:11	58.755					
183	5/22/2016 12:26	58.885					
184	5/22/2016 12:41	59.056					
185	5/22/2016 12:56	59.229					
186	5/22/2016 13:11	59.445					
187	5/22/2016 13:26	59.616					
188	5/22/2016 13:41	59.83					
189	5/22/2016 13:56	60.046					
190	5/22/2016 14:11	60.217					
191	5/22/2016 14:26	60.433					
192	5/22/2016 14:41	60.647					
193	5/22/2016 14:56	60.818					
194	5/22/2016 15:11	60.991					
195	5/22/2016 15:26	61.162					
196	5/22/2016 15:41	61.29					
197	5/22/2016 15:56	61.462					
198	5/22/2016 16:11	61.59					
199	5/22/2016 16:26	61.677					
200	5/22/2016 16:41	61.804					
201	5/22/2016 16:56	61.891					
202	5/22/2016 17:11	62.019					
203	5/22/2016 17:26	62.105					
204	5/22/2016 17:41	62.191					
205	5/22/2016 17:56	62.233					
206	5/22/2016 18:11	62.276					
207	5/22/2016 18:26	62.276					
208	5/22/2016 18:41	62.233					
209	5/22/2016 18:56	62.191					
210	5/22/2016 19:11	62.148					
211	5/22/2016 19:26	62.062					
212	5/22/2016 19:41	61.977					
213	5/22/2016 19:56	61.848					
214	5/22/2016 20:11	61.761					
215	5/22/2016 20:26	61.633					
216	5/22/2016 20:41	61.506					
217	5/22/2016 20:56	61.376					
218	5/22/2016 21:11	61.29					
219	5/22/2016 21:26	61.205					
220	5/22/2016 21:41	61.119					
221	5/22/2016 21:56	61.032					
222	5/22/2016 22:11	60.948					
223	5/22/2016 22:26	60.904					
224	5/22/2016 22:41	60.818					
225	5/22/2016 22:56	60.775					
226	5/22/2016 23:11	60.733					
227	5/22/2016 23:26	60.69					
228	5/22/2016 23:41	60.647					
229	5/22/2016 23:56	60.604					
230	5/23/2016 0:11	60.561					
