"Plot Title: Spotted Tail Creek 12-7-15 (1500)"
"#","Date Time, GMT-06:00","Max: Temperature, °C (LGR S/N: 10719011)","Coupler Detached (LGR S/N: 10719011)","Coupler Attached (LGR S/N: 10719011)","Stopped (LGR S/N: 10719011)","End Of File (LGR S/N: 10719011)"
2812,04/02/16 05:00:00 PM,15.270,,,,
2813,04/02/16 06:00:00 PM,15.247,,,,
2814,04/02/16 07:00:00 PM,15.151,,,,
2815,04/02/16 08:00:00 PM,15.103,,,,
2816,04/02/16 09:00:00 PM,15.055,,,,
2817,04/02/16 10:00:00 PM,14.984,,,,
2818,04/02/16 11:00:00 PM,14.960,,,,
2819,04/03/16 12:00:00 AM,14.912,,,,
2820,04/03/16 01:00:00 AM,14.888,,,,
2821,04/03/16 02:00:00 AM,14.864,,,,
2822,04/03/16 03:00:00 AM,14.840,,,,
2823,04/03/16 04:00:00 AM,14.816,,,,
2824,04/03/16 05:00:00 AM,14.816,,,,
2825,04/03/16 06:00:00 AM,14.792,,,,
2826,04/03/16 07:00:00 AM,14.768,,,,
2827,04/03/16 08:00:00 AM,14.768,,,,
2828,04/03/16 09:00:00 AM,14.792,,,,
2829,04/03/16 10:00:00 AM,14.864,,,,
2830,04/03/16 11:00:00 AM,14.960,,,,
2831,04/03/16 12:00:00 PM,15.079,,,,
2832,04/03/16 01:00:00 PM,15.223,,,,
2833,04/03/16 02:00:00 PM,15.318,,,,
2834,04/03/16 03:00:00 PM,15.366,,,,
2835,04/03/16 04:00:00 PM,15.342,,,,
2836,04/03/16 05:00:00 PM,15.294,,,,
2837,04/03/16 06:00:00 PM,15.223,,,,
2838,04/03/16 07:00:00 PM,15.175,,,,
2839,04/03/16 08:00:00 PM,15.151,,,,
2840,04/03/16 09:00:00 PM,15.103,,,,
2841,04/03/16 10:00:00 PM,15.079,,,,
2842,04/03/16 11:00:00 PM,15.055,,,,
2843,04/04/16 12:00:00 AM,15.031,,,,
2844,04/04/16 01:00:00 AM,14.984,,,,
2845,04/04/16 02:00:00 AM,14.960,,,,
2846,04/04/16 03:00:00 AM,14.936,,,,
2847,04/04/16 04:00:00 AM,14.912,,,,
2848,04/04/16 05:00:00 AM,14.888,,,,
2849,04/04/16 06:00:00 AM,14.864,,,,
2850,04/04/16 07:00:00 AM,14.840,,,,
2851,04/04/16 08:00:00 AM,14.840,,,,
2852,04/04/16 09:00:00 AM,14.840,,,,
2853,04/04/16 10:00:00 AM,14.912,,,,
2854,04/04/16 11:00:00 AM,15.008,,,,
2855,04/04/16 12:00:00 PM,15.127,,,,
2856,04/04/16 01:00:00 PM,15.270,,,,
2857,04/04/16 02:00:00 PM,15.342,,,,
2858,04/04/16 03:00:00 PM,15.390,,,,
2859,04/04/16 04:00:00 PM,15.414,,,,
2860,04/04/16 05:00:00 PM,15.390,,,,
2861,04/04/16 06:00:00 PM,15.318,,,,
2862,04/04/16 07:00:00 PM,15.270,,,,
2863,04/04/16 08:00:00 PM,15.223,,,,
2864,04/04/16 09:00:00 PM,15.199,,,,
2865,04/04/16 10:00:00 PM,15.151,,,,
2866,04/04/16 11:00:00 PM,15.127,,,,
2867,04/05/16 12:00:00 AM,15.079,,,,
2868,04/05/16 01:00:00 AM,15.079,,,,
2869,04/05/16 02:00:00 AM,15.055,,,,
2870,04/05/16 03:00:00 AM,15.055,,,,
2871,04/05/16 04:00:00 AM,15.031,,,,
2872,04/05/16 05:00:00 AM,15.031,,,,
2873,04/05/16 06:00:00 AM,15.008,,,,
2874,04/05/16 07:00:00 AM,15.008,,,,
2875,04/05/16 08:00:00 AM,14.984,,,,
2876,04/05/16 09:00:00 AM,15.008,,,,
2877,04/05/16 10:00:00 AM,15.031,,,,
2878,04/05/16 11:00:00 AM,15.055,,,,
2879,04/05/16 12:00:00 PM,15.127,,,,
2880,04/05/16 01:00:00 PM,15.127,,,,
2881,04/05/16 02:00:00 PM,15.175,,,,
2882,04/05/16 03:00:00 PM,15.199,,,,
2883,04/05/16 04:00:00 PM,15.199,,,,
2884,04/05/16 05:00:00 PM,15.199,,,,
2885,04/05/16 06:00:00 PM,15.151,,,,
2886,04/05/16 07:00:00 PM,15.079,,,,
2887,04/05/16 08:00:00 PM,15.031,,,,
2888,04/05/16 09:00:00 PM,15.008,,,,
2889,04/05/16 10:00:00 PM,14.960,,,,
2890,04/05/16 11:00:00 PM,14.960,,,,
2891,04/06/16 12:00:00 AM,14.936,,,,
2892,04/06/16 01:00:00 AM,14.936,,,,
2893,04/06/16 02:00:00 AM,14.912,,,,
2894,04/06/16 03:00:00 AM,14.888,,,,
2895,04/06/16 04:00:00 AM,14.888,,,,
2896,04/06/16 05:00:00 AM,14.864,,,,
2897,04/06/16 06:00:00 AM,14.864,,,,
2898,04/06/16 07:00:00 AM,14.840,,,,
2899,04/06/16 08:00:00 AM,14.864,,,,
2900,04/06/16 09:00:00 AM,14.864,,,,
2901,04/06/16 10:00:00 AM,14.912,,,,
2902,04/06/16 11:00:00 AM,14.984,,,,
2903,04/06/16 12:00:00 PM,15.055,,,,
2904,04/06/16 01:00:00 PM,15.175,,,,
2905,04/06/16 02:00:00 PM,15.247,,,,
2906,04/06/16 03:00:00 PM,15.270,,,,
2907,04/06/16 04:00:00 PM,15.270,,,,
2908,04/06/16 05:00:00 PM,15.247,,,,
2909,04/06/16 06:00:00 PM,15.199,,,,
2910,04/06/16 07:00:00 PM,15.175,,,,
2911,04/06/16 08:00:00 PM,15.151,,,,
2912,04/06/16 09:00:00 PM,15.103,,,,
2913,04/06/16 10:00:00 PM,15.079,,,,
2914,04/06/16 11:00:00 PM,15.055,,,,
2915,04/07/16 12:00:00 AM,15.055,,,,
2916,04/07/16 01:00:00 AM,15.031,,,,
2917,04/07/16 02:00:00 AM,15.031,,,,
2918,04/07/16 03:00:00 AM,15.008,,,,
2919,04/07/16 04:00:00 AM,15.008,,,,
2920,04/07/16 05:00:00 AM,15.008,,,,
2921,04/07/16 06:00:00 AM,14.984,,,,
2922,04/07/16 07:00:00 AM,14.984,,,,
2923,04/07/16 08:00:00 AM,14.984,,,,
2924,04/07/16 09:00:00 AM,15.008,,,,
2925,04/07/16 10:00:00 AM,15.031,,,,
2926,04/07/16 11:00:00 AM,15.079,,,,
2927,04/07/16 12:00:00 PM,15.127,,,,
2928,04/07/16 01:00:00 PM,15.199,,,,
2929,04/07/16 02:00:00 PM,15.247,,,,
2930,04/07/16 03:00:00 PM,15.270,,,,
2931,04/07/16 04:00:00 PM,15.294,,,,
2932,04/07/16 05:00:00 PM,15.270,,,,
2933,04/07/16 06:00:00 PM,15.247,,,,
2934,04/07/16 07:00:00 PM,15.199,,,,
2935,04/07/16 08:00:00 PM,15.151,,,,
2936,04/07/16 09:00:00 PM,15.127,,,,
2937,04/07/16 10:00:00 PM,15.103,,,,
2938,04/07/16 11:00:00 PM,15.079,,,,
2939,04/08/16 12:00:00 AM,15.055,,,,
2940,04/08/16 01:00:00 AM,15.031,,,,
2941,04/08/16 02:00:00 AM,15.008,,,,
2942,04/08/16 03:00:00 AM,14.984,,,,
2943,04/08/16 04:00:00 AM,14.984,,,,
2944,04/08/16 05:00:00 AM,14.960,,,,
2945,04/08/16 06:00:00 AM,14.960,,,,
2946,04/08/16 07:00:00 AM,14.936,,,,
2947,04/08/16 08:00:00 AM,14.936,,,,
2948,04/08/16 09:00:00 AM,14.936,,,,
2949,04/08/16 10:00:00 AM,14.984,,,,
2950,04/08/16 11:00:00 AM,15.055,,,,
2951,04/08/16 12:00:00 PM,15.127,,,,
2952,04/08/16 01:00:00 PM,15.223,,,,
2953,04/08/16 02:00:00 PM,15.294,,,,
2954,04/08/16 03:00:00 PM,15.342,,,,
2955,04/08/16 04:00:00 PM,15.342,,,,
2956,04/08/16 05:00:00 PM,15.342,,,,
2957,04/08/16 06:00:00 PM,15.294,,,,
2958,04/08/16 07:00:00 PM,15.247,,,,
2959,04/08/16 08:00:00 PM,15.223,,,,
2960,04/08/16 09:00:00 PM,15.199,,,,
2961,04/08/16 10:00:00 PM,15.151,,,,
2962,04/08/16 11:00:00 PM,15.127,,,,
2963,04/09/16 12:00:00 AM,15.103,,,,
2964,04/09/16 01:00:00 AM,15.079,,,,
2965,04/09/16 02:00:00 AM,15.055,,,,
2966,04/09/16 03:00:00 AM,15.055,,,,
2967,04/09/16 04:00:00 AM,15.031,,,,
2968,04/09/16 05:00:00 AM,15.008,,,,
2969,04/09/16 06:00:00 AM,15.008,,,,
2970,04/09/16 07:00:00 AM,14.984,,,,
2971,04/09/16 08:00:00 AM,14.984,,,,
2972,04/09/16 09:00:00 AM,15.008,,,,
2973,04/09/16 10:00:00 AM,15.031,,,,
2974,04/09/16 11:00:00 AM,15.079,,,,
2975,04/09/16 12:00:00 PM,15.175,,,,
2976,04/09/16 01:00:00 PM,15.270,,,,
2977,04/09/16 02:00:00 PM,15.318,,,,
2978,04/09/16 03:00:00 PM,15.366,,,,
2979,04/09/16 04:00:00 PM,15.342,,,,
2980,04/09/16 05:00:00 PM,15.342,,,,
2981,04/09/16 06:00:00 PM,15.294,,,,
2982,04/09/16 07:00:00 PM,15.247,,,,
2983,04/09/16 08:00:00 PM,15.223,,,,
2984,04/09/16 09:00:00 PM,15.199,,,,
2985,04/09/16 10:00:00 PM,15.175,,,,
2986,04/09/16 11:00:00 PM,15.151,,,,
2987,04/10/16 12:00:00 AM,15.151,,,,
2988,04/10/16 01:00:00 AM,15.151,,,,
2989,04/10/16 02:00:00 AM,15.127,,,,
2990,04/10/16 03:00:00 AM,15.127,,,,
2991,04/10/16 04:00:00 AM,15.103,,,,
2992,04/10/16 05:00:00 AM,15.103,,,,
2993,04/10/16 06:00:00 AM,15.079,,,,
2994,04/10/16 07:00:00 AM,15.079,,,,
2995,04/10/16 08:00:00 AM,15.079,,,,
2996,04/10/16 09:00:00 AM,15.103,,,,
2997,04/10/16 10:00:00 AM,15.103,,,,
2998,04/10/16 11:00:00 AM,15.127,,,,
2999,04/10/16 12:00:00 PM,15.127,,,,
3000,04/10/16 01:00:00 PM,15.127,,,,
3001,04/10/16 02:00:00 PM,15.127,,,,
3002,04/10/16 03:00:00 PM,15.127,,,,
3003,04/10/16 04:00:00 PM,15.127,,,,
3004,04/10/16 05:00:00 PM,15.127,,,,
3005,04/10/16 06:00:00 PM,15.127,,,,
3006,04/10/16 07:00:00 PM,15.127,,,,
3007,04/10/16 08:00:00 PM,15.103,,,,
3008,04/10/16 09:00:00 PM,15.079,,,,
3009,04/10/16 10:00:00 PM,15.031,,,,
3010,04/10/16 11:00:00 PM,15.055,,,,
3011,04/11/16 12:00:00 AM,15.008,,,,
3012,04/11/16 01:00:00 AM,15.008,,,,
3013,04/11/16 02:00:00 AM,14.984,,,,
3014,04/11/16 03:00:00 AM,14.984,,,,
3015,04/11/16 04:00:00 AM,14.984,,,,
3016,04/11/16 05:00:00 AM,14.960,,,,
3017,04/11/16 06:00:00 AM,14.960,,,,
3018,04/11/16 07:00:00 AM,14.960,,,,
3019,04/11/16 08:00:00 AM,14.936,,,,
3020,04/11/16 09:00:00 AM,14.960,,,,
3021,04/11/16 10:00:00 AM,14.984,,,,
3022,04/11/16 11:00:00 AM,15.055,,,,
3023,04/11/16 12:00:00 PM,15.127,,,,
3024,04/11/16 01:00:00 PM,15.151,,,,
3025,04/11/16 02:00:00 PM,15.223,,,,
3026,04/11/16 03:00:00 PM,15.294,,,,
3027,04/11/16 04:00:00 PM,15.294,,,,
3028,04/11/16 05:00:00 PM,15.294,,,,
3029,04/11/16 06:00:00 PM,15.270,,,,
3030,04/11/16 07:00:00 PM,15.223,,,,
3031,04/11/16 08:00:00 PM,15.199,,,,
3032,04/11/16 09:00:00 PM,15.127,,,,
3033,04/11/16 10:00:00 PM,15.103,,,,
3034,04/11/16 11:00:00 PM,15.079,,,,
3035,04/12/16 12:00:00 AM,15.055,,,,
3036,04/12/16 01:00:00 AM,15.031,,,,
3037,04/12/16 02:00:00 AM,15.008,,,,
3038,04/12/16 03:00:00 AM,15.031,,,,
3039,04/12/16 04:00:00 AM,15.008,,,,
3040,04/12/16 05:00:00 AM,15.008,,,,
3041,04/12/16 06:00:00 AM,14.960,,,,
3042,04/12/16 07:00:00 AM,14.960,,,,
3043,04/12/16 08:00:00 AM,14.960,,,,
3044,04/12/16 09:00:00 AM,14.960,,,,
3045,04/12/16 10:00:00 AM,15.008,,,,
3046,04/12/16 11:00:00 AM,15.103,,,,
3047,04/12/16 12:00:00 PM,15.199,,,,
3048,04/12/16 01:00:00 PM,15.318,,,,
3049,04/12/16 02:00:00 PM,15.438,,,,
3050,04/12/16 03:00:00 PM,15.461,,,,
3051,04/12/16 04:00:00 PM,15.461,,,,
3052,04/12/16 05:00:00 PM,15.461,,,,
3053,04/12/16 06:00:00 PM,15.438,,,,
3054,04/12/16 07:00:00 PM,15.366,,,,
3055,04/12/16 08:00:00 PM,15.342,,,,
3056,04/12/16 09:00:00 PM,15.270,,,,
3057,04/12/16 10:00:00 PM,15.223,,,,
3058,04/12/16 11:00:00 PM,15.175,,,,
3059,04/13/16 12:00:00 AM,15.103,,,,
3060,04/13/16 01:00:00 AM,15.031,,,,
3061,04/13/16 02:00:00 AM,14.984,,,,
3062,04/13/16 03:00:00 AM,14.912,,,,
3063,04/13/16 04:00:00 AM,14.888,,,,
3064,04/13/16 05:00:00 AM,14.840,,,,
3065,04/13/16 06:00:00 AM,14.745,,,,
3066,04/13/16 07:00:00 AM,14.721,,,,
3067,04/13/16 08:00:00 AM,14.721,,,,
3068,04/13/16 09:00:00 AM,14.745,,,,
3069,04/13/16 10:00:00 AM,14.840,,,,
3070,04/13/16 11:00:00 AM,14.984,,,,
3071,04/13/16 12:00:00 PM,15.151,,,,
3072,04/13/16 01:00:00 PM,15.318,,,,
3073,04/13/16 02:00:00 PM,15.652,,,,
3074,04/13/16 03:00:00 PM,15.867,,,,
3075,04/13/16 04:00:00 PM,15.963,,,,
3076,04/13/16 05:00:00 PM,15.986,,,,
3077,04/13/16 06:00:00 PM,15.986,,,,
3078,04/13/16 07:00:00 PM,15.939,,,,
3079,04/13/16 08:00:00 PM,15.796,,,,
3080,04/13/16 09:00:00 PM,15.629,,,,
3081,04/13/16 10:00:00 PM,15.461,,,,
3082,04/13/16 11:00:00 PM,15.366,,,,
3083,04/14/16 12:00:00 AM,15.294,,,,
3084,04/14/16 01:00:00 AM,15.247,,,,
3085,04/14/16 02:00:00 AM,15.199,,,,
3086,04/14/16 03:00:00 AM,15.151,,,,
3087,04/14/16 04:00:00 AM,14.888,,,,
3088,04/14/16 05:00:00 AM,14.768,,,,
3089,04/14/16 06:00:00 AM,13.570,,,,
3090,04/14/16 07:00:00 AM,13.642,,,,
3091,04/14/16 08:00:00 AM,13.834,,,,
3092,04/14/16 09:00:00 AM,14.122,,,,
3093,04/14/16 10:00:00 AM,14.577,,,,
3094,04/14/16 11:00:00 AM,15.342,,,,
3095,04/14/16 12:00:00 PM,16.582,,,,
3096,04/14/16 01:00:00 PM,16.915,,,,
3097,04/14/16 02:00:00 PM,17.772,,,,
3098,04/14/16 03:00:00 PM,17.915,,,,
3099,04/14/16 04:00:00 PM,18.247,,,,
3100,04/14/16 05:00:00 PM,18.176,,,,
3101,04/14/16 06:00:00 PM,17.796,,,,
3102,04/14/16 07:00:00 PM,17.677,,,,
3103,04/14/16 08:00:00 PM,16.773,,,,
3104,04/14/16 09:00:00 PM,16.249,,,,
3105,04/14/16 10:00:00 PM,15.963,,,,
3106,04/14/16 11:00:00 PM,15.676,,,,
3107,04/15/16 12:00:00 AM,15.318,,,,
3108,04/15/16 01:00:00 AM,15.031,,,,
3109,04/15/16 02:00:00 AM,14.840,,,,
3110,04/15/16 03:00:00 AM,14.673,,,,
3111,04/15/16 04:00:00 AM,14.481,,,,
3112,04/15/16 05:00:00 AM,14.290,,,,
3113,04/15/16 06:00:00 AM,14.050,,,,
3114,04/15/16 07:00:00 AM,13.858,,,,
3115,04/15/16 08:00:00 AM,13.762,,,,
3116,04/15/16 09:00:00 AM,13.834,,,,
3117,04/15/16 10:00:00 AM,13.978,,,,
3118,04/15/16 11:00:00 AM,14.218,,,,
3119,04/15/16 12:00:00 PM,14.457,,,,
3120,04/15/16 01:00:00 PM,14.768,,,,
3121,04/15/16 02:00:00 PM,14.816,,,,
3122,04/15/16 03:00:00 PM,14.553,,,,
3123,04/15/16 04:00:00 PM,14.146,,,,
3124,04/15/16 05:00:00 PM,13.906,,,,
3125,04/15/16 06:00:00 PM,13.714,,,,
3126,04/15/16 07:00:00 PM,13.329,,,,
3127,04/15/16 08:00:00 PM,13.209,,,,
3128,04/15/16 09:00:00 PM,13.112,,,,
3129,04/15/16 10:00:00 PM,12.992,,,,
3130,04/15/16 11:00:00 PM,12.799,,,,
3131,04/16/16 12:00:00 AM,12.799,,,,
3132,04/16/16 01:00:00 AM,12.775,,,,
3133,04/16/16 02:00:00 AM,12.703,,,,
3134,04/16/16 03:00:00 AM,12.534,,,,
3135,04/16/16 04:00:00 AM,12.534,,,,
3136,04/16/16 05:00:00 AM,12.485,,,,
3137,04/16/16 06:00:00 AM,12.219,,,,
3138,04/16/16 07:00:00 AM,12.171,,,,
3139,04/16/16 08:00:00 AM,12.122,,,,
3140,04/16/16 09:00:00 AM,12.074,,,,
3141,04/16/16 10:00:00 AM,12.050,,,,
3142,04/16/16 11:00:00 AM,12.147,,,,
3143,04/16/16 12:00:00 PM,12.292,,,,
3144,04/16/16 01:00:00 PM,12.364,,,,
3145,04/16/16 02:00:00 PM,12.413,,,,
3146,04/16/16 03:00:00 PM,12.437,,,,
3147,04/16/16 04:00:00 PM,12.437,,,,
3148,04/16/16 05:00:00 PM,12.316,,,,
3149,04/16/16 06:00:00 PM,12.171,,,,
3150,04/16/16 07:00:00 PM,11.953,,,,
3151,04/16/16 08:00:00 PM,11.686,,,,
3152,04/16/16 09:00:00 PM,11.734,,,,
3153,04/16/16 10:00:00 PM,11.662,,,,
3154,04/16/16 11:00:00 PM,11.565,,,,
3155,04/17/16 12:00:00 AM,11.394,,,,
3156,04/17/16 01:00:00 AM,11.443,,,,
3157,04/17/16 02:00:00 AM,11.370,,,,
3158,04/17/16 03:00:00 AM,11.102,,,,
3159,04/17/16 04:00:00 AM,11.053,,,,
3160,04/17/16 05:00:00 AM,10.761,,,,
3161,04/17/16 06:00:00 AM,10.418,,,,
3162,04/17/16 07:00:00 AM,10.271,,,,
3163,04/17/16 08:00:00 AM,10.418,,,,
3164,04/17/16 09:00:00 AM,10.736,,,,
3165,04/17/16 10:00:00 AM,11.102,,,,
3166,04/17/16 11:00:00 AM,11.565,,,,
3167,04/17/16 12:00:00 PM,12.025,,,,
3168,04/17/16 01:00:00 PM,12.461,,,,
3169,04/17/16 02:00:00 PM,12.775,,,,
3170,04/17/16 03:00:00 PM,13.040,,,,
3171,04/17/16 04:00:00 PM,13.112,,,,
3172,04/17/16 05:00:00 PM,13.137,,,,
3173,04/17/16 06:00:00 PM,13.064,,,,
3174,04/17/16 07:00:00 PM,12.920,,,,
3175,04/17/16 08:00:00 PM,12.727,,,,
3176,04/17/16 09:00:00 PM,12.582,,,,
3177,04/17/16 10:00:00 PM,12.243,,,,
3178,04/17/16 11:00:00 PM,12.025,,,,
3179,04/18/16 12:00:00 AM,11.856,,,,
3180,04/18/16 01:00:00 AM,11.856,,,,
3181,04/18/16 02:00:00 AM,11.832,,,,
3182,04/18/16 03:00:00 AM,11.807,,,,
3183,04/18/16 04:00:00 AM,11.734,,,,
3184,04/18/16 05:00:00 AM,11.637,,,,
3185,04/18/16 06:00:00 AM,11.492,,,,
3186,04/18/16 07:00:00 AM,11.419,,,,
3187,04/18/16 08:00:00 AM,11.492,,,,
3188,04/18/16 09:00:00 AM,11.613,,,,
3189,04/18/16 10:00:00 AM,11.710,,,,
3190,04/18/16 11:00:00 AM,12.074,,,,
3191,04/18/16 12:00:00 PM,12.195,,,,
3192,04/18/16 01:00:00 PM,12.243,,,,
3193,04/18/16 02:00:00 PM,12.316,,,,
3194,04/18/16 03:00:00 PM,12.534,,,,
3195,04/18/16 04:00:00 PM,12.871,,,,
3196,04/18/16 05:00:00 PM,13.040,,,,
3197,04/18/16 06:00:00 PM,13.040,,,,
3198,04/18/16 07:00:00 PM,12.992,,,,
3199,04/18/16 08:00:00 PM,12.799,,,,
3200,04/18/16 09:00:00 PM,12.799,,,,
3201,04/18/16 10:00:00 PM,12.558,,,,
3202,04/18/16 11:00:00 PM,12.364,,,,
3203,04/19/16 12:00:00 AM,12.413,,,,
3204,04/19/16 01:00:00 AM,12.292,,,,
3205,04/19/16 02:00:00 AM,12.219,,,,
3206,04/19/16 03:00:00 AM,12.098,,,,
3207,04/19/16 04:00:00 AM,11.953,,,,
3208,04/19/16 05:00:00 AM,11.807,,,,
3209,04/19/16 06:00:00 AM,11.856,,,,
3210,04/19/16 07:00:00 AM,11.832,,,,
3211,04/19/16 08:00:00 AM,11.856,,,,
3212,04/19/16 09:00:00 AM,12.122,,,,
3213,04/19/16 10:00:00 AM,12.654,,,,
3214,04/19/16 11:00:00 AM,13.185,,,,
3215,04/19/16 12:00:00 PM,13.473,,,,
3216,04/19/16 01:00:00 PM,13.786,,,,
3217,04/19/16 02:00:00 PM,13.954,,,,
3218,04/19/16 03:00:00 PM,13.954,,,,
3219,04/19/16 04:00:00 PM,14.050,,,,
3220,04/19/16 05:00:00 PM,14.098,,,,
3221,04/19/16 06:00:00 PM,14.050,,,,
3222,04/19/16 07:00:00 PM,13.377,,,,
3223,04/19/16 08:00:00 PM,13.546,,,,
3224,04/19/16 09:00:00 PM,13.449,,,,
3225,04/19/16 10:00:00 PM,12.847,,,,
3226,04/19/16 11:00:00 PM,12.195,,,,
3227,04/20/16 12:00:00 AM,11.613,,,,
3228,04/20/16 01:00:00 AM,11.467,,,,
3229,04/20/16 02:00:00 AM,11.175,,,,
3230,04/20/16 03:00:00 AM,11.005,,,,
3231,04/20/16 04:00:00 AM,10.834,,,,
3232,04/20/16 05:00:00 AM,10.810,,,,
3233,04/20/16 06:00:00 AM,10.247,,,,
3234,04/20/16 07:00:00 AM,10.345,,,,
3235,04/20/16 08:00:00 AM,10.638,,,,
3236,04/20/16 09:00:00 AM,11.297,,,,
3237,04/20/16 10:00:00 AM,11.880,,,,
3238,04/20/16 11:00:00 AM,12.074,,,,
3239,04/20/16 12:00:00 PM,12.582,,,,
3240,04/20/16 01:00:00 PM,13.040,,,,
3241,04/20/16 02:00:00 PM,13.762,,,,
3242,04/20/16 03:00:00 PM,14.433,,,,
3243,04/20/16 04:00:00 PM,15.008,,,,
3244,04/20/16 05:00:00 PM,15.103,,,,
3245,04/20/16 06:00:00 PM,15.103,,,,
3246,04/20/16 07:00:00 PM,14.864,,,,
3247,04/20/16 08:00:00 PM,14.290,,,,
3248,04/20/16 09:00:00 PM,13.810,,,,
3249,04/20/16 10:00:00 PM,13.329,,,,
3250,04/20/16 11:00:00 PM,12.944,,,,
3251,04/21/16 12:00:00 AM,12.437,,,,
3252,04/21/16 01:00:00 AM,11.953,,,,
3253,04/21/16 02:00:00 AM,11.637,,,,
3254,04/21/16 03:00:00 AM,11.346,,,,
3255,04/21/16 04:00:00 AM,11.053,,,,
3256,04/21/16 05:00:00 AM,10.834,,,,
3257,04/21/16 06:00:00 AM,10.590,,,,
3258,04/21/16 07:00:00 AM,10.173,,,,
3259,04/21/16 08:00:00 AM,10.345,,,,
3260,04/21/16 09:00:00 AM,11.151,,,,
3261,04/21/16 10:00:00 AM,12.243,,,,
3262,04/21/16 11:00:00 AM,13.546,,,,
3263,04/21/16 12:00:00 PM,14.888,,,,
3264,04/21/16 01:00:00 PM,16.177,,,,
3265,04/21/16 02:00:00 PM,17.296,,,,
3266,04/21/16 03:00:00 PM,18.105,,,,
3267,04/21/16 04:00:00 PM,18.390,,,,
3268,04/21/16 05:00:00 PM,18.343,,,,
3269,04/21/16 06:00:00 PM,18.057,,,,
3270,04/21/16 07:00:00 PM,17.463,,,,
3271,04/21/16 08:00:00 PM,16.868,,,,
3272,04/21/16 09:00:00 PM,16.249,,,,
3273,04/21/16 10:00:00 PM,15.605,,,,
3274,04/21/16 11:00:00 PM,15.008,,,,
3275,04/22/16 12:00:00 AM,14.481,,,,
3276,04/22/16 01:00:00 AM,14.026,,,,
3277,04/22/16 02:00:00 AM,13.714,,,,
3278,04/22/16 03:00:00 AM,13.377,,,,
3279,04/22/16 04:00:00 AM,13.064,,,,
3280,04/22/16 05:00:00 AM,12.751,,,,
3281,04/22/16 06:00:00 AM,12.461,,,,
3282,04/22/16 07:00:00 AM,12.364,,,,
3283,04/22/16 08:00:00 AM,12.413,,,,
3284,04/22/16 09:00:00 AM,13.040,,,,
3285,04/22/16 10:00:00 AM,13.954,,,,
3286,04/22/16 11:00:00 AM,15.055,,,,
3287,04/22/16 12:00:00 PM,16.249,,,,
3288,04/22/16 01:00:00 PM,17.320,,,,
3289,04/22/16 02:00:00 PM,18.343,,,,
3290,04/22/16 03:00:00 PM,18.842,,,,
3291,04/22/16 04:00:00 PM,19.080,,,,
3292,04/22/16 05:00:00 PM,18.985,,,,
3293,04/22/16 06:00:00 PM,18.675,,,,
3294,04/22/16 07:00:00 PM,18.200,,,,
3295,04/22/16 08:00:00 PM,17.677,,,,
3296,04/22/16 09:00:00 PM,17.082,,,,
3297,04/22/16 10:00:00 PM,16.463,,,,
3298,04/22/16 11:00:00 PM,16.010,,,,
3299,04/23/16 12:00:00 AM,15.581,,,,
3300,04/23/16 01:00:00 AM,15.223,,,,
3301,04/23/16 02:00:00 AM,14.864,,,,
3302,04/23/16 03:00:00 AM,14.553,,,,
3303,04/23/16 04:00:00 AM,14.337,,,,
3304,04/23/16 05:00:00 AM,14.122,,,,
3305,04/23/16 06:00:00 AM,13.882,,,,
3306,04/23/16 07:00:00 AM,13.690,,,,
3307,04/23/16 08:00:00 AM,13.690,,,,
3308,04/23/16 09:00:00 AM,14.050,,,,
3309,04/23/16 10:00:00 AM,14.721,,,,
3310,04/23/16 11:00:00 AM,15.223,,,,
3311,04/23/16 12:00:00 PM,15.724,,,,
3312,04/23/16 01:00:00 PM,16.106,,,,
3313,04/23/16 02:00:00 PM,16.773,,,,
3314,04/23/16 03:00:00 PM,17.486,,,,
3315,04/23/16 04:00:00 PM,17.962,,,,
3316,04/23/16 05:00:00 PM,17.986,,,,
3317,04/23/16 06:00:00 PM,17.796,,,,
3318,04/23/16 07:00:00 PM,17.439,,,,
3319,04/23/16 08:00:00 PM,17.106,,,,
3320,04/23/16 09:00:00 PM,16.558,,,,
3321,04/23/16 10:00:00 PM,15.891,,,,
3322,04/23/16 11:00:00 PM,15.079,,,,
3323,04/24/16 12:00:00 AM,14.481,,,,
3324,04/24/16 01:00:00 AM,14.098,,,,
3325,04/24/16 02:00:00 AM,13.762,,,,
3326,04/24/16 03:00:00 AM,13.449,,,,
3327,04/24/16 04:00:00 AM,13.112,,,,
3328,04/24/16 05:00:00 AM,12.847,,,,
3329,04/24/16 06:00:00 AM,12.654,,,,
3330,04/24/16 07:00:00 AM,12.461,,,,
3331,04/24/16 08:00:00 AM,12.582,,,,
3332,04/24/16 09:00:00 AM,13.016,,,,
3333,04/24/16 10:00:00 AM,13.088,,,,
3334,04/24/16 11:00:00 AM,13.473,,,,
3335,04/24/16 12:00:00 PM,13.738,,,,
3336,04/24/16 01:00:00 PM,13.762,,,,
3337,04/24/16 02:00:00 PM,13.594,,,,
3338,04/24/16 03:00:00 PM,13.930,,,,
3339,04/24/16 04:00:00 PM,14.122,,,,
3340,04/24/16 05:00:00 PM,14.098,,,,
3341,04/24/16 06:00:00 PM,13.714,,,,
3342,04/24/16 07:00:00 PM,13.257,,,,
3343,04/24/16 08:00:00 PM,12.896,,,,
