ID,DateTime,TempF,Location,,,
114,7/12/2015 15:15,69.557,Long Pine #1,,,
115,7/12/2015 15:30,68.956,Long Pine #1,,,
116,7/12/2015 15:45,68.443,Long Pine #1,,,
117,7/12/2015 16:00,68.142,Long Pine #1,,,
118,7/12/2015 16:15,68.142,Long Pine #1,,,
119,7/12/2015 16:30,68.099,Long Pine #1,,,
120,7/12/2015 16:45,68.056,Long Pine #1,,,
121,7/12/2015 17:00,68.056,Long Pine #1,,,
122,7/12/2015 17:15,68.614,Long Pine #1,,,
123,7/12/2015 17:30,68.785,Long Pine #1,,,
124,7/12/2015 17:45,68.742,Long Pine #1,,,
125,7/12/2015 18:00,69.129,Long Pine #1,,,
126,7/12/2015 18:15,69.858,Long Pine #1,,,
127,7/12/2015 18:30,70.201,Long Pine #1,,,
128,7/12/2015 18:45,70.286,Long Pine #1,,,
129,7/12/2015 19:00,70.072,Long Pine #1,,,
130,7/12/2015 19:15,69.685,Long Pine #1,,,
131,7/12/2015 19:30,68.956,Long Pine #1,,,
132,7/12/2015 19:45,68.185,Long Pine #1,,,
133,7/12/2015 20:00,67.5,Long Pine #1,,,
134,7/12/2015 20:15,67.071,Long Pine #1,,,
135,7/12/2015 20:30,66.729,Long Pine #1,,,
136,7/12/2015 20:45,66.472,Long Pine #1,,,
137,7/12/2015 21:00,66.258,Long Pine #1,,,
138,7/12/2015 21:15,66.043,Long Pine #1,,,
139,7/12/2015 21:30,65.745,Long Pine #1,,,
140,7/12/2015 21:45,65.487,Long Pine #1,,,
141,7/12/2015 22:00,65.403,Long Pine #1,,,
142,7/12/2015 22:15,65.53,Long Pine #1,,,
143,7/12/2015 22:30,66.385,Long Pine #1,,,
144,7/12/2015 22:45,67.842,Long Pine #1,,,
145,7/12/2015 23:00,69.643,Long Pine #1,,,
146,7/12/2015 23:15,71.49,Long Pine #1,,,
147,7/12/2015 23:30,73.213,Long Pine #1,,,
148,7/12/2015 23:45,74.727,Long Pine #1,,,
149,7/13/2015 0:00,75.767,Long Pine #1,,,
150,7/13/2015 0:15,76.942,Long Pine #1,,,
151,7/13/2015 0:30,77.203,Long Pine #1,,,
152,7/13/2015 0:45,77.117,Long Pine #1,,,
153,7/13/2015 1:00,76.375,Long Pine #1,,,
154,7/13/2015 1:15,75.29,Long Pine #1,,,
155,7/13/2015 1:30,74.12,Long Pine #1,,,
156,7/13/2015 1:45,72.997,Long Pine #1,,,
157,7/13/2015 2:00,72.093,Long Pine #1,,,
158,7/13/2015 2:15,71.19,Long Pine #1,,,
159,7/13/2015 2:30,70.286,Long Pine #1,,,
160,7/13/2015 2:45,69.427,Long Pine #1,,,
161,7/13/2015 3:00,68.527,Long Pine #1,,,
162,7/13/2015 3:15,67.627,Long Pine #1,,,
163,7/13/2015 3:30,66.814,Long Pine #1,,,
164,7/13/2015 3:45,66,Long Pine #1,,,
165,7/13/2015 4:00,65.487,Long Pine #1,,,
166,7/13/2015 4:15,65.53,Long Pine #1,,,
167,7/13/2015 4:30,66.344,Long Pine #1,,,
168,7/13/2015 4:45,67.671,Long Pine #1,,,
169,7/13/2015 5:00,69.386,Long Pine #1,,,
170,7/13/2015 5:15,71.19,Long Pine #1,,,
171,7/13/2015 5:30,72.955,Long Pine #1,,,
172,7/13/2015 5:45,74.554,Long Pine #1,,,
173,7/13/2015 6:00,75.942,Long Pine #1,,,
174,7/13/2015 6:15,76.899,Long Pine #1,,,
175,7/13/2015 6:30,77.464,Long Pine #1,,,
176,7/13/2015 6:45,77.292,Long Pine #1,,,
177,7/13/2015 7:00,76.375,Long Pine #1,,,
