"Plot Title: Deadmans Creek"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 10739552, SEN S/N: 10739552)","Coupler Detached (LGR S/N: 10739552)","Coupler Attached (LGR S/N: 10739552)","Host Connected (LGR S/N: 10739552)","Stopped (LGR S/N: 10739552)","End Of File (LGR S/N: 10739552)"
1,05/27/16 10:00:00 AM,12.147,Logged,,,,
2,05/27/16 10:15:00 AM,12.243,,,,,
3,05/27/16 10:30:00 AM,12.340,,,,,
4,05/27/16 10:45:00 AM,12.437,,,,,
5,05/27/16 11:00:00 AM,12.558,,,,,
6,05/27/16 11:15:00 AM,12.703,,,,,
7,05/27/16 11:30:00 AM,12.896,,,,,
8,05/27/16 11:45:00 AM,13.064,,,,,
9,05/27/16 12:00:00 PM,13.257,,,,,
10,05/27/16 12:15:00 PM,13.425,,,,,
11,05/27/16 12:30:00 PM,13.666,,,,,
12,05/27/16 12:45:00 PM,13.882,,,,,
13,05/27/16 01:00:00 PM,13.978,,,,,
14,05/27/16 01:15:00 PM,14.002,,,,,
15,05/27/16 01:30:00 PM,14.026,,,,,
16,05/27/16 01:45:00 PM,14.122,,,,,
17,05/27/16 02:00:00 PM,14.242,,,,,
18,05/27/16 02:15:00 PM,14.242,,,,,
19,05/27/16 02:30:00 PM,14.194,,,,,
20,05/27/16 02:45:00 PM,14.170,,,,,
21,05/27/16 03:00:00 PM,14.194,,,,,
22,05/27/16 03:15:00 PM,14.314,,,,,
23,05/27/16 03:30:00 PM,14.457,,,,,
24,05/27/16 03:45:00 PM,14.433,,,,,
25,05/27/16 04:00:00 PM,14.505,,,,,
26,05/27/16 04:15:00 PM,14.553,,,,,
27,05/27/16 04:30:00 PM,14.745,,,,,
28,05/27/16 04:45:00 PM,14.888,,,,,
29,05/27/16 05:00:00 PM,14.960,,,,,
30,05/27/16 05:15:00 PM,15.008,,,,,
31,05/27/16 05:30:00 PM,15.103,,,,,
32,05/27/16 05:45:00 PM,15.127,,,,,
33,05/27/16 06:00:00 PM,15.127,,,,,
34,05/27/16 06:15:00 PM,15.103,,,,,
35,05/27/16 06:30:00 PM,15.103,,,,,
36,05/27/16 06:45:00 PM,15.055,,,,,
37,05/27/16 07:00:00 PM,15.008,,,,,
38,05/27/16 07:15:00 PM,15.008,,,,,
39,05/27/16 07:30:00 PM,14.960,,,,,
40,05/27/16 07:45:00 PM,14.936,,,,,
41,05/27/16 08:00:00 PM,14.888,,,,,
42,05/27/16 08:15:00 PM,14.840,,,,,
43,05/27/16 08:30:00 PM,14.792,,,,,
44,05/27/16 08:45:00 PM,14.768,,,,,
45,05/27/16 09:00:00 PM,14.721,,,,,
46,05/27/16 09:15:00 PM,14.673,,,,,
47,05/27/16 09:30:00 PM,14.601,,,,,
48,05/27/16 09:45:00 PM,14.529,,,,,
49,05/27/16 10:00:00 PM,14.457,,,,,
50,05/27/16 10:15:00 PM,14.361,,,,,
51,05/27/16 10:30:00 PM,14.266,,,,,
52,05/27/16 10:45:00 PM,14.146,,,,,
53,05/27/16 11:00:00 PM,14.026,,,,,
54,05/27/16 11:15:00 PM,13.906,,,,,
55,05/27/16 11:30:00 PM,13.810,,,,,
56,05/27/16 11:45:00 PM,13.666,,,,,
57,05/28/16 12:00:00 AM,13.546,,,,,
58,05/28/16 12:15:00 AM,13.425,,,,,
59,05/28/16 12:30:00 AM,13.329,,,,,
60,05/28/16 12:45:00 AM,13.185,,,,,
61,05/28/16 01:00:00 AM,13.064,,,,,
62,05/28/16 01:15:00 AM,12.944,,,,,
63,05/28/16 01:30:00 AM,12.847,,,,,
64,05/28/16 01:45:00 AM,12.751,,,,,
65,05/28/16 02:00:00 AM,12.630,,,,,
66,05/28/16 02:15:00 AM,12.509,,,,,
67,05/28/16 02:30:00 AM,12.413,,,,,
68,05/28/16 02:45:00 AM,12.316,,,,,
69,05/28/16 03:00:00 AM,12.195,,,,,
70,05/28/16 03:15:00 AM,12.098,,,,,
71,05/28/16 03:30:00 AM,12.001,,,,,
72,05/28/16 03:45:00 AM,11.880,,,,,
73,05/28/16 04:00:00 AM,11.783,,,,,
74,05/28/16 04:15:00 AM,11.686,,,,,
75,05/28/16 04:30:00 AM,11.589,,,,,
76,05/28/16 04:45:00 AM,11.492,,,,,
77,05/28/16 05:00:00 AM,11.394,,,,,
78,05/28/16 05:15:00 AM,11.297,,,,,
79,05/28/16 05:30:00 AM,11.200,,,,,
80,05/28/16 05:45:00 AM,11.102,,,,,
81,05/28/16 06:00:00 AM,11.029,,,,,
82,05/28/16 06:15:00 AM,10.932,,,,,
83,05/28/16 06:30:00 AM,10.858,,,,,
84,05/28/16 06:45:00 AM,10.761,,,,,
85,05/28/16 07:00:00 AM,10.687,,,,,
86,05/28/16 07:15:00 AM,10.614,,,,,
87,05/28/16 07:30:00 AM,10.541,,,,,
88,05/28/16 07:45:00 AM,10.492,,,,,
89,05/28/16 08:00:00 AM,10.467,,,,,
90,05/28/16 08:15:00 AM,10.443,,,,,
91,05/28/16 08:30:00 AM,10.418,,,,,
92,05/28/16 08:45:00 AM,10.443,,,,,
93,05/28/16 09:00:00 AM,10.492,,,,,
94,05/28/16 09:15:00 AM,10.565,,,,,
95,05/28/16 09:30:00 AM,10.638,,,,,
96,05/28/16 09:45:00 AM,10.761,,,,,
97,05/28/16 10:00:00 AM,10.907,,,,,
98,05/28/16 10:15:00 AM,11.053,,,,,
99,05/28/16 10:30:00 AM,11.224,,,,,
100,05/28/16 10:45:00 AM,11.419,,,,,
101,05/28/16 11:00:00 AM,11.637,,,,,
102,05/28/16 11:15:00 AM,11.880,,,,,
103,05/28/16 11:30:00 AM,12.171,,,,,
104,05/28/16 11:45:00 AM,12.485,,,,,
105,05/28/16 12:00:00 PM,12.847,,,,,
106,05/28/16 12:15:00 PM,13.161,,,,,
107,05/28/16 12:30:00 PM,13.425,,,,,
108,05/28/16 12:45:00 PM,13.642,,,,,
109,05/28/16 01:00:00 PM,14.002,,,,,
110,05/28/16 01:15:00 PM,14.242,,,,,
111,05/28/16 01:30:00 PM,14.457,,,,,
112,05/28/16 01:45:00 PM,14.529,,,,,
113,05/28/16 02:00:00 PM,14.290,,,,,
114,05/28/16 02:15:00 PM,13.882,,,,,
115,05/28/16 02:30:00 PM,13.810,,,,,
116,05/28/16 02:45:00 PM,13.786,,,,,
117,05/28/16 03:00:00 PM,13.810,,,,,
118,05/28/16 03:15:00 PM,14.050,,,,,
119,05/28/16 03:30:00 PM,14.457,,,,,
120,05/28/16 03:45:00 PM,14.864,,,,,
121,05/28/16 04:00:00 PM,15.247,,,,,
122,05/28/16 04:15:00 PM,15.509,,,,,
123,05/28/16 04:30:00 PM,15.652,,,,,
124,05/28/16 04:45:00 PM,15.652,,,,,
125,05/28/16 05:00:00 PM,15.629,,,,,
126,05/28/16 05:15:00 PM,15.605,,,,,
127,05/28/16 05:30:00 PM,15.533,,,,,
128,05/28/16 05:45:00 PM,15.461,,,,,
129,05/28/16 06:00:00 PM,15.390,,,,,
130,05/28/16 06:15:00 PM,15.366,,,,,
131,05/28/16 06:30:00 PM,15.318,,,,,
132,05/28/16 06:45:00 PM,15.294,,,,,
133,05/28/16 07:00:00 PM,15.294,,,,,
134,05/28/16 07:15:00 PM,15.318,,,,,
135,05/28/16 07:30:00 PM,15.342,,,,,
136,05/28/16 07:45:00 PM,15.366,,,,,
137,05/28/16 08:00:00 PM,15.390,,,,,
138,05/28/16 08:15:00 PM,15.366,,,,,
139,05/28/16 08:30:00 PM,15.342,,,,,
140,05/28/16 08:45:00 PM,15.318,,,,,
141,05/28/16 09:00:00 PM,15.270,,,,,
142,05/28/16 09:15:00 PM,15.199,,,,,
143,05/28/16 09:30:00 PM,15.103,,,,,
144,05/28/16 09:45:00 PM,14.984,,,,,
145,05/28/16 10:00:00 PM,14.864,,,,,
146,05/28/16 10:15:00 PM,14.745,,,,,
147,05/28/16 10:30:00 PM,14.625,,,,,
148,05/28/16 10:45:00 PM,14.481,,,,,
149,05/28/16 11:00:00 PM,14.361,,,,,
150,05/28/16 11:15:00 PM,14.242,,,,,
151,05/28/16 11:30:00 PM,14.122,,,,,
152,05/28/16 11:45:00 PM,14.002,,,,,
153,05/29/16 12:00:00 AM,13.906,,,,,
154,05/29/16 12:15:00 AM,13.786,,,,,
155,05/29/16 12:30:00 AM,13.690,,,,,
156,05/29/16 12:45:00 AM,13.570,,,,,
157,05/29/16 01:00:00 AM,13.473,,,,,
158,05/29/16 01:15:00 AM,13.353,,,,,
159,05/29/16 01:30:00 AM,13.233,,,,,
160,05/29/16 01:45:00 AM,13.137,,,,,
161,05/29/16 02:00:00 AM,13.016,,,,,
162,05/29/16 02:15:00 AM,12.896,,,,,
163,05/29/16 02:30:00 AM,12.799,,,,,
164,05/29/16 02:45:00 AM,12.703,,,,,
165,05/29/16 03:00:00 AM,12.582,,,,,
166,05/29/16 03:15:00 AM,12.485,,,,,
167,05/29/16 03:30:00 AM,12.389,,,,,
168,05/29/16 03:45:00 AM,12.268,,,,,
169,05/29/16 04:00:00 AM,12.171,,,,,
170,05/29/16 04:15:00 AM,12.074,,,,,
171,05/29/16 04:30:00 AM,11.977,,,,,
172,05/29/16 04:45:00 AM,11.880,,,,,
173,05/29/16 05:00:00 AM,11.783,,,,,
174,05/29/16 05:15:00 AM,11.686,,,,,
175,05/29/16 05:30:00 AM,11.589,,,,,
176,05/29/16 05:45:00 AM,11.467,,,,,
177,05/29/16 06:00:00 AM,11.394,,,,,
178,05/29/16 06:15:00 AM,11.297,,,,,
179,05/29/16 06:30:00 AM,11.200,,,,,
180,05/29/16 06:45:00 AM,11.102,,,,,
181,05/29/16 07:00:00 AM,11.029,,,,,
182,05/29/16 07:15:00 AM,10.956,,,,,
183,05/29/16 07:30:00 AM,10.883,,,,,
184,05/29/16 07:45:00 AM,10.810,,,,,
185,05/29/16 08:00:00 AM,10.785,,,,,
186,05/29/16 08:15:00 AM,10.736,,,,,
187,05/29/16 08:30:00 AM,10.712,,,,,
188,05/29/16 08:45:00 AM,10.736,,,,,
189,05/29/16 09:00:00 AM,10.761,,,,,
190,05/29/16 09:15:00 AM,10.810,,,,,
191,05/29/16 09:30:00 AM,10.883,,,,,
192,05/29/16 09:45:00 AM,11.005,,,,,
193,05/29/16 10:00:00 AM,11.127,,,,,
194,05/29/16 10:15:00 AM,11.273,,,,,
195,05/29/16 10:30:00 AM,11.443,,,,,
196,05/29/16 10:45:00 AM,11.637,,,,,
197,05/29/16 11:00:00 AM,11.832,,,,,
198,05/29/16 11:15:00 AM,12.074,,,,,
199,05/29/16 11:30:00 AM,12.364,,,,,
200,05/29/16 11:45:00 AM,12.678,,,,,
201,05/29/16 12:00:00 PM,13.040,,,,,
202,05/29/16 12:15:00 PM,13.401,,,,,
203,05/29/16 12:30:00 PM,13.786,,,,,
204,05/29/16 12:45:00 PM,14.170,,,,,
205,05/29/16 01:00:00 PM,14.577,,,,,
206,05/29/16 01:15:00 PM,14.960,,,,,
207,05/29/16 01:30:00 PM,15.342,,,,,
208,05/29/16 01:45:00 PM,15.557,,,,,
209,05/29/16 02:00:00 PM,15.748,,,,,
210,05/29/16 02:15:00 PM,15.867,,,,,
211,05/29/16 02:30:00 PM,16.082,,,,,
212,05/29/16 02:45:00 PM,16.272,,,,,
213,05/29/16 03:00:00 PM,16.296,,,,,
214,05/29/16 03:15:00 PM,16.296,,,,,
215,05/29/16 03:30:00 PM,16.415,,,,,
216,05/29/16 03:45:00 PM,16.630,,,,,
217,05/29/16 04:00:00 PM,16.892,,,,,
218,05/29/16 04:15:00 PM,17.082,,,,,
219,05/29/16 04:30:00 PM,17.249,,,,,
220,05/29/16 04:45:00 PM,17.439,,,,,
221,05/29/16 05:00:00 PM,17.629,,,,,
222,05/29/16 05:15:00 PM,17.772,,,,,
223,05/29/16 05:30:00 PM,17.915,,,,,
224,05/29/16 05:45:00 PM,17.938,,,,,
225,05/29/16 06:00:00 PM,17.915,,,,,
226,05/29/16 06:15:00 PM,17.891,,,,,
227,05/29/16 06:30:00 PM,17.938,,,,,
228,05/29/16 06:45:00 PM,17.938,,,,,
229,05/29/16 07:00:00 PM,17.891,,,,,
230,05/29/16 07:15:00 PM,17.796,,,,,
231,05/29/16 07:30:00 PM,17.724,,,,,
232,05/29/16 07:45:00 PM,17.629,,,,,
233,05/29/16 08:00:00 PM,17.510,,,,,
234,05/29/16 08:15:00 PM,17.415,,,,,
235,05/29/16 08:30:00 PM,17.344,,,,,
236,05/29/16 08:45:00 PM,17.272,,,,,
237,05/29/16 09:00:00 PM,17.201,,,,,
238,05/29/16 09:15:00 PM,17.130,,,,,
239,05/29/16 09:30:00 PM,17.082,,,,,
240,05/29/16 09:45:00 PM,17.034,,,,,
241,05/29/16 10:00:00 PM,16.963,,,,,
242,05/29/16 10:15:00 PM,16.868,,,,,
243,05/29/16 10:30:00 PM,16.749,,,,,
244,05/29/16 10:45:00 PM,16.654,,,,,
245,05/29/16 11:00:00 PM,16.534,,,,,
246,05/29/16 11:15:00 PM,16.439,,,,,
247,05/29/16 11:30:00 PM,16.320,,,,,
248,05/29/16 11:45:00 PM,16.201,,,,,
249,05/30/16 12:00:00 AM,16.058,,,,,
250,05/30/16 12:15:00 AM,15.915,,,,,
251,05/30/16 12:30:00 AM,15.772,,,,,
252,05/30/16 12:45:00 AM,15.629,,,,,
253,05/30/16 01:00:00 AM,15.509,,,,,
254,05/30/16 01:15:00 AM,15.366,,,,,
255,05/30/16 01:30:00 AM,15.223,,,,,
256,05/30/16 01:45:00 AM,15.055,,,,,
257,05/30/16 02:00:00 AM,14.936,,,,,
258,05/30/16 02:15:00 AM,14.792,,,,,
259,05/30/16 02:30:00 AM,14.673,,,,,
260,05/30/16 02:45:00 AM,14.529,,,,,
261,05/30/16 03:00:00 AM,14.433,,,,,
262,05/30/16 03:15:00 AM,14.314,,,,,
263,05/30/16 03:30:00 AM,14.218,,,,,
264,05/30/16 03:45:00 AM,14.146,,,,,
265,05/30/16 04:00:00 AM,14.050,,,,,
266,05/30/16 04:15:00 AM,13.978,,,,,
267,05/30/16 04:30:00 AM,13.906,,,,,
268,05/30/16 04:45:00 AM,13.834,,,,,
269,05/30/16 05:00:00 AM,13.762,,,,,
270,05/30/16 05:15:00 AM,13.714,,,,,
271,05/30/16 05:30:00 AM,13.642,,,,,
272,05/30/16 05:45:00 AM,13.594,,,,,
273,05/30/16 06:00:00 AM,13.546,,,,,
274,05/30/16 06:15:00 AM,13.473,,,,,
275,05/30/16 06:30:00 AM,13.425,,,,,
276,05/30/16 06:45:00 AM,13.353,,,,,
277,05/30/16 07:00:00 AM,13.305,,,,,
278,05/30/16 07:15:00 AM,13.257,,,,,
279,05/30/16 07:30:00 AM,13.209,,,,,
280,05/30/16 07:45:00 AM,13.137,,,,,
281,05/30/16 08:00:00 AM,13.112,,,,,
282,05/30/16 08:15:00 AM,13.064,,,,,
283,05/30/16 08:30:00 AM,13.040,,,,,
284,05/30/16 08:45:00 AM,13.040,,,,,
285,05/30/16 09:00:00 AM,13.040,,,,,
286,05/30/16 09:15:00 AM,13.064,,,,,
287,05/30/16 09:30:00 AM,13.112,,,,,
288,05/30/16 09:45:00 AM,13.185,,,,,
289,05/30/16 10:00:00 AM,13.281,,,,,
290,05/30/16 10:15:00 AM,13.425,,,,,
291,05/30/16 10:30:00 AM,13.522,,,,,
292,05/30/16 10:45:00 AM,13.690,,,,,
293,05/30/16 11:00:00 AM,13.882,,,,,
294,05/30/16 11:15:00 AM,14.098,,,,,
295,05/30/16 11:30:00 AM,14.314,,,,,
296,05/30/16 11:45:00 AM,14.577,,,,,
297,05/30/16 12:00:00 PM,14.888,,,,,
298,05/30/16 12:15:00 PM,15.223,,,,,
299,05/30/16 12:30:00 PM,15.557,,,,,
300,05/30/16 12:45:00 PM,15.867,,,,,
301,05/30/16 01:00:00 PM,16.225,,,,,
302,05/30/16 01:15:00 PM,16.534,,,,,
303,05/30/16 01:30:00 PM,16.796,,,,,
304,05/30/16 01:45:00 PM,17.034,,,,,
305,05/30/16 02:00:00 PM,17.344,,,,,
306,05/30/16 02:15:00 PM,17.534,,,,,
307,05/30/16 02:30:00 PM,17.677,,,,,
308,05/30/16 02:45:00 PM,17.891,,,,,
309,05/30/16 03:00:00 PM,18.057,,,,,
310,05/30/16 03:15:00 PM,18.200,,,,,
311,05/30/16 03:30:00 PM,18.343,,,,,
312,05/30/16 03:45:00 PM,18.509,,,,,
313,05/30/16 04:00:00 PM,18.604,,,,,
314,05/30/16 04:15:00 PM,18.699,,,,,
315,05/30/16 04:30:00 PM,18.747,,,,,
316,05/30/16 04:45:00 PM,18.818,,,,,
317,05/30/16 05:00:00 PM,18.866,,,,,
318,05/30/16 05:15:00 PM,18.889,,,,,
319,05/30/16 05:30:00 PM,18.937,,,,,
320,05/30/16 05:45:00 PM,18.961,,,,,
321,05/30/16 06:00:00 PM,18.961,,,,,
322,05/30/16 06:15:00 PM,18.937,,,,,
323,05/30/16 06:30:00 PM,18.913,,,,,
324,05/30/16 06:45:00 PM,18.889,,,,,
325,05/30/16 07:00:00 PM,18.818,,,,,
326,05/30/16 07:15:00 PM,18.723,,,,,
327,05/30/16 07:30:00 PM,18.652,,,,,
328,05/30/16 07:45:00 PM,18.557,,,,,
329,05/30/16 08:00:00 PM,18.461,,,,,
330,05/30/16 08:15:00 PM,18.343,,,,,
331,05/30/16 08:30:00 PM,18.224,,,,,
332,05/30/16 08:45:00 PM,18.105,,,,,
333,05/30/16 09:00:00 PM,17.938,,,,,
334,05/30/16 09:15:00 PM,17.796,,,,,
335,05/30/16 09:30:00 PM,17.629,,,,,
336,05/30/16 09:45:00 PM,17.486,,,,,
337,05/30/16 10:00:00 PM,17.344,,,,,
338,05/30/16 10:15:00 PM,17.201,,,,,
339,05/30/16 10:30:00 PM,17.058,,,,,
340,05/30/16 10:45:00 PM,16.939,,,,,
341,05/30/16 11:00:00 PM,16.796,,,,,
342,05/30/16 11:15:00 PM,16.677,,,,,
343,05/30/16 11:30:00 PM,16.558,,,,,
344,05/30/16 11:45:00 PM,16.439,,,,,
345,05/31/16 12:00:00 AM,16.344,,,,,
346,05/31/16 12:15:00 AM,16.225,,,,,
347,05/31/16 12:30:00 AM,16.129,,,,,
348,05/31/16 12:45:00 AM,16.010,,,,,
349,05/31/16 01:00:00 AM,15.915,,,,,
350,05/31/16 01:15:00 AM,15.796,,,,,
351,05/31/16 01:30:00 AM,15.676,,,,,
352,05/31/16 01:45:00 AM,15.557,,,,,
353,05/31/16 02:00:00 AM,15.438,,,,,
354,05/31/16 02:15:00 AM,15.342,,,,,
355,05/31/16 02:30:00 AM,15.199,,,,,
356,05/31/16 02:45:00 AM,15.103,,,,,
357,05/31/16 03:00:00 AM,15.008,,,,,
358,05/31/16 03:15:00 AM,14.888,,,,,
359,05/31/16 03:30:00 AM,14.768,,,,,
360,05/31/16 03:45:00 AM,14.673,,,,,
361,05/31/16 04:00:00 AM,14.577,,,,,
362,05/31/16 04:15:00 AM,14.457,,,,,
363,05/31/16 04:30:00 AM,14.361,,,,,
364,05/31/16 04:45:00 AM,14.266,,,,,
365,05/31/16 05:00:00 AM,14.170,,,,,
366,05/31/16 05:15:00 AM,14.074,,,,,
367,05/31/16 05:30:00 AM,13.978,,,,,
368,05/31/16 05:45:00 AM,13.882,,,,,
369,05/31/16 06:00:00 AM,13.762,,,,,
370,05/31/16 06:15:00 AM,13.666,,,,,
371,05/31/16 06:30:00 AM,13.570,,,,,
372,05/31/16 06:45:00 AM,13.473,,,,,
373,05/31/16 07:00:00 AM,13.377,,,,,
374,05/31/16 07:15:00 AM,13.305,,,,,
375,05/31/16 07:30:00 AM,13.233,,,,,
376,05/31/16 07:45:00 AM,13.161,,,,,
377,05/31/16 08:00:00 AM,13.137,,,,,
378,05/31/16 08:15:00 AM,13.088,,,,,
379,05/31/16 08:30:00 AM,13.064,,,,,
380,05/31/16 08:45:00 AM,13.040,,,,,
381,05/31/16 09:00:00 AM,13.040,,,,,
382,05/31/16 09:15:00 AM,13.064,,,,,
383,05/31/16 09:30:00 AM,13.088,,,,,
384,05/31/16 09:45:00 AM,13.137,,,,,
385,05/31/16 10:00:00 AM,13.185,,,,,
386,05/31/16 10:15:00 AM,13.281,,,,,
387,05/31/16 10:30:00 AM,13.377,,,,,
388,05/31/16 10:45:00 AM,13.473,,,,,
389,05/31/16 11:00:00 AM,13.570,,,,,
390,05/31/16 11:15:00 AM,13.690,,,,,
391,05/31/16 11:30:00 AM,13.834,,,,,
392,05/31/16 11:45:00 AM,14.026,,,,,
393,05/31/16 12:00:00 PM,14.242,,,,,
394,05/31/16 12:15:00 PM,14.481,,,,,
395,05/31/16 12:30:00 PM,14.768,,,,,
396,05/31/16 12:45:00 PM,15.008,,,,,
397,05/31/16 01:00:00 PM,15.342,,,,,
398,05/31/16 01:15:00 PM,15.605,,,,,
399,05/31/16 01:30:00 PM,15.819,,,,,
400,05/31/16 01:45:00 PM,15.963,,,,,
401,05/31/16 02:00:00 PM,16.153,,,,,
402,05/31/16 02:15:00 PM,16.392,,,,,
403,05/31/16 02:30:00 PM,16.606,,,,,
404,05/31/16 02:45:00 PM,16.773,,,,,
405,05/31/16 03:00:00 PM,16.892,,,,,
406,05/31/16 03:15:00 PM,17.034,,,,,
407,05/31/16 03:30:00 PM,17.201,,,,,
408,05/31/16 03:45:00 PM,17.296,,,,,
409,05/31/16 04:00:00 PM,17.344,,,,,
410,05/31/16 04:15:00 PM,17.344,,,,,
411,05/31/16 04:30:00 PM,17.439,,,,,
412,05/31/16 04:45:00 PM,17.486,,,,,
413,05/31/16 05:00:00 PM,17.510,,,,,
414,05/31/16 05:15:00 PM,17.486,,,,,
415,05/31/16 05:30:00 PM,17.486,,,,,
416,05/31/16 05:45:00 PM,17.510,,,,,
417,05/31/16 06:00:00 PM,17.486,,,,,
418,05/31/16 06:15:00 PM,17.439,,,,,
419,05/31/16 06:30:00 PM,17.368,,,,,
420,05/31/16 06:45:00 PM,17.249,,,,,
421,05/31/16 07:00:00 PM,17.106,,,,,
422,05/31/16 07:15:00 PM,16.987,,,,,
423,05/31/16 07:30:00 PM,16.844,,,,,
424,05/31/16 07:45:00 PM,16.701,,,,,
425,05/31/16 08:00:00 PM,16.558,,,,,
426,05/31/16 08:15:00 PM,16.392,,,,,
427,05/31/16 08:30:00 PM,16.249,,,,,
428,05/31/16 08:45:00 PM,16.129,,,,,
429,05/31/16 09:00:00 PM,16.010,,,,,
430,05/31/16 09:15:00 PM,15.891,,,,,
431,05/31/16 09:30:00 PM,15.772,,,,,
432,05/31/16 09:45:00 PM,15.676,,,,,
433,05/31/16 10:00:00 PM,15.557,,,,,
434,05/31/16 10:15:00 PM,15.461,,,,,
435,05/31/16 10:30:00 PM,15.366,,,,,
436,05/31/16 10:45:00 PM,15.247,,,,,
437,05/31/16 11:00:00 PM,15.151,,,,,
438,05/31/16 11:15:00 PM,15.031,,,,,
439,05/31/16 11:30:00 PM,14.912,,,,,
440,05/31/16 11:45:00 PM,14.768,,,,,
441,06/01/16 12:00:00 AM,14.649,,,,,
442,06/01/16 12:15:00 AM,14.505,,,,,
443,06/01/16 12:30:00 AM,14.361,,,,,
444,06/01/16 12:45:00 AM,14.218,,,,,
445,06/01/16 01:00:00 AM,14.074,,,,,
446,06/01/16 01:15:00 AM,13.930,,,,,
447,06/01/16 01:30:00 AM,13.786,,,,,
448,06/01/16 01:45:00 AM,13.642,,,,,
449,06/01/16 02:00:00 AM,13.522,,,,,
450,06/01/16 02:15:00 AM,13.377,,,,,
451,06/01/16 02:30:00 AM,13.257,,,,,
452,06/01/16 02:45:00 AM,13.137,,,,,
453,06/01/16 03:00:00 AM,12.992,,,,,
454,06/01/16 03:15:00 AM,12.871,,,,,
455,06/01/16 03:30:00 AM,12.751,,,,,
456,06/01/16 03:45:00 AM,12.654,,,,,
457,06/01/16 04:00:00 AM,12.534,,,,,
458,06/01/16 04:15:00 AM,12.413,,,,,
459,06/01/16 04:30:00 AM,12.316,,,,,
460,06/01/16 04:45:00 AM,12.195,,,,,
461,06/01/16 05:00:00 AM,12.074,,,,,
462,06/01/16 05:15:00 AM,11.953,,,,,
463,06/01/16 05:30:00 AM,11.832,,,,,
464,06/01/16 05:45:00 AM,11.734,,,,,
465,06/01/16 06:00:00 AM,11.662,,,,,
466,06/01/16 06:15:00 AM,11.565,,,,,
467,06/01/16 06:30:00 AM,11.467,,,,,
468,06/01/16 06:45:00 AM,11.394,,,,,
469,06/01/16 07:00:00 AM,11.346,,,,,
470,06/01/16 07:15:00 AM,11.273,,,,,
471,06/01/16 07:30:00 AM,11.200,,,,,
472,06/01/16 07:45:00 AM,11.175,,,,,
473,06/01/16 08:00:00 AM,11.151,,,,,
474,06/01/16 08:15:00 AM,11.151,,,,,
475,06/01/16 08:30:00 AM,11.175,,,,,
476,06/01/16 08:45:00 AM,11.200,,,,,
477,06/01/16 09:00:00 AM,11.248,,,,,
478,06/01/16 09:15:00 AM,11.297,,,,,
479,06/01/16 09:30:00 AM,11.370,,,,,
480,06/01/16 09:45:00 AM,11.443,,,,,
481,06/01/16 10:00:00 AM,11.540,,,,,
482,06/01/16 10:15:00 AM,11.637,,,,,
483,06/01/16 10:30:00 AM,11.783,,,,,
484,06/01/16 10:45:00 AM,11.929,,,,,
485,06/01/16 11:00:00 AM,12.074,,,,,
486,06/01/16 11:15:00 AM,12.243,,,,,
487,06/01/16 11:30:00 AM,12.413,,,,,
488,06/01/16 11:45:00 AM,12.678,,,,,
489,06/01/16 12:00:00 PM,13.016,,,,,
490,06/01/16 12:15:00 PM,13.329,,,,,
491,06/01/16 12:30:00 PM,13.666,,,,,
492,06/01/16 12:45:00 PM,14.026,,,,,
493,06/01/16 01:00:00 PM,14.433,,,,,
494,06/01/16 01:15:00 PM,14.816,,,,,
495,06/01/16 01:30:00 PM,15.199,,,,,
496,06/01/16 01:45:00 PM,15.557,,,,,
497,06/01/16 02:00:00 PM,15.891,,,,,
498,06/01/16 02:15:00 PM,16.249,,,,,
499,06/01/16 02:30:00 PM,16.582,,,,,
500,06/01/16 02:45:00 PM,16.820,,,,,
501,06/01/16 03:00:00 PM,17.106,,,,,
502,06/01/16 03:15:00 PM,17.368,,,,,
503,06/01/16 03:30:00 PM,17.558,,,,,
504,06/01/16 03:45:00 PM,17.748,,,,,
505,06/01/16 04:00:00 PM,17.938,,,,,
506,06/01/16 04:15:00 PM,18.152,,,,,
507,06/01/16 04:30:00 PM,18.319,,,,,
508,06/01/16 04:45:00 PM,18.438,,,,,
509,06/01/16 05:00:00 PM,18.509,,,,,
510,06/01/16 05:15:00 PM,18.533,,,,,
511,06/01/16 05:30:00 PM,18.557,,,,,
512,06/01/16 05:45:00 PM,18.533,,,,,
513,06/01/16 06:00:00 PM,18.485,,,,,
514,06/01/16 06:15:00 PM,18.390,,,,,
515,06/01/16 06:30:00 PM,18.319,,,,,
516,06/01/16 06:45:00 PM,18.271,,,,,
517,06/01/16 07:00:00 PM,18.224,,,,,
518,06/01/16 07:15:00 PM,18.129,,,,,
519,06/01/16 07:30:00 PM,18.010,,,,,
520,06/01/16 07:45:00 PM,17.891,,,,,
521,06/01/16 08:00:00 PM,17.748,,,,,
522,06/01/16 08:15:00 PM,17.629,,,,,
523,06/01/16 08:30:00 PM,17.510,,,,,
524,06/01/16 08:45:00 PM,17.391,,,,,
525,06/01/16 09:00:00 PM,17.296,,,,,
526,06/01/16 09:15:00 PM,17.177,,,,,
527,06/01/16 09:30:00 PM,17.058,,,,,
528,06/01/16 09:45:00 PM,16.963,,,,,
529,06/01/16 10:00:00 PM,16.844,,,,,
530,06/01/16 10:15:00 PM,16.749,,,,,
531,06/01/16 10:30:00 PM,16.630,,,,,
532,06/01/16 10:45:00 PM,16.487,,,,,
