"Plot Title: Monroe Creek- 2015"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 10612900, SEN S/N: 10612900)","Coupler Attached (LGR S/N: 10612900)","Stopped (LGR S/N: 10612900)","End Of File (LGR S/N: 10612900)"
129,07/15/15 08:00:00 AM,59.508,,,
130,07/15/15 09:00:00 AM,59.508,,,
131,07/15/15 10:00:00 AM,60.024,,,
132,07/15/15 11:00:00 AM,61.054,,,
133,07/15/15 12:00:00 PM,62.425,,,
134,07/15/15 01:00:00 PM,62.769,,,
135,07/15/15 02:00:00 PM,63.111,,,
136,07/15/15 03:00:00 PM,63.626,,,
137,07/15/15 04:00:00 PM,63.626,,,
138,07/15/15 05:00:00 PM,63.797,,,
139,07/15/15 06:00:00 PM,63.797,,,
140,07/15/15 07:00:00 PM,63.626,,,
141,07/15/15 08:00:00 PM,63.282,,,
142,07/15/15 09:00:00 PM,62.598,,,
143,07/15/15 10:00:00 PM,57.785,,,
144,07/15/15 11:00:00 PM,46.728,,,
145,07/16/15 12:00:00 AM,49.404,,,
146,07/16/15 01:00:00 AM,50.466,,,
147,07/16/15 02:00:00 AM,51.172,,,
148,07/16/15 03:00:00 AM,51.699,,,
149,07/16/15 04:00:00 AM,52.225,,,
150,07/16/15 05:00:00 AM,52.401,,,
151,07/16/15 06:00:00 AM,52.576,,,
152,07/16/15 07:00:00 AM,52.750,,,
153,07/16/15 08:00:00 AM,53.274,,,
154,07/16/15 09:00:00 AM,53.973,,,
155,07/16/15 10:00:00 AM,54.842,,,
156,07/16/15 11:00:00 AM,56.230,,,
157,07/16/15 12:00:00 PM,57.614,,,
158,07/16/15 01:00:00 PM,59.164,,,
159,07/16/15 02:00:00 PM,60.368,,,
160,07/16/15 03:00:00 PM,61.569,,,
161,07/16/15 04:00:00 PM,62.425,,,
162,07/16/15 05:00:00 PM,62.940,,,
163,07/16/15 06:00:00 PM,63.282,,,
164,07/16/15 07:00:00 PM,62.940,,,
165,07/16/15 08:00:00 PM,62.598,,,
166,07/16/15 09:00:00 PM,62.083,,,
167,07/16/15 10:00:00 PM,61.569,,,
168,07/16/15 11:00:00 PM,61.227,,,
169,07/17/15 12:00:00 AM,60.883,,,
170,07/17/15 01:00:00 AM,60.368,,,
171,07/17/15 02:00:00 AM,60.024,,,
172,07/17/15 03:00:00 AM,59.680,,,
173,07/17/15 04:00:00 AM,59.337,,,
174,07/17/15 05:00:00 AM,58.820,,,
175,07/17/15 06:00:00 AM,58.476,,,
176,07/17/15 07:00:00 AM,58.131,,,
177,07/17/15 08:00:00 AM,58.131,,,
178,07/17/15 09:00:00 AM,58.131,,,
179,07/17/15 10:00:00 AM,58.476,,,
180,07/17/15 11:00:00 AM,59.164,,,
181,07/17/15 12:00:00 PM,60.195,,,
182,07/17/15 01:00:00 PM,61.398,,,
183,07/17/15 02:00:00 PM,62.598,,,
184,07/17/15 03:00:00 PM,63.282,,,
185,07/17/15 04:00:00 PM,62.254,,,
186,07/17/15 05:00:00 PM,61.398,,,
187,07/17/15 06:00:00 PM,61.741,,,
188,07/17/15 07:00:00 PM,61.398,,,
189,07/17/15 08:00:00 PM,61.054,,,
190,07/17/15 09:00:00 PM,60.539,,,
191,07/17/15 10:00:00 PM,60.024,,,
192,07/17/15 11:00:00 PM,59.680,,,
193,07/18/15 12:00:00 AM,59.164,,,
194,07/18/15 01:00:00 AM,58.820,,,
195,07/18/15 02:00:00 AM,58.303,,,
196,07/18/15 03:00:00 AM,57.958,,,
197,07/18/15 04:00:00 AM,57.614,,,
198,07/18/15 05:00:00 AM,57.268,,,
