Site,Date,Temp
WMA (Upper),7/10/2015,60.775
WMA (Upper),7/10/2015,60.046
WMA (Upper),7/10/2015,59.702
WMA (Upper),7/10/2015,59.745
WMA (Upper),7/10/2015,58.368
WMA (Upper),7/10/2015,57.247
WMA (Upper),7/10/2015,57.031
WMA (Upper),7/10/2015,57.893
WMA (Upper),7/10/2015,59.185
WMA (Upper),7/10/2015,60.733
WMA (Upper),7/10/2015,63.262
WMA (Upper),7/10/2015,64.161
WMA (Upper),7/10/2015,67.798
WMA (Upper),7/10/2015,68.698
WMA (Upper),7/10/2015,70.502
WMA (Upper),7/10/2015,71.017
WMA (Upper),7/10/2015,70.587
WMA (Upper),7/10/2015,69.17
WMA (Upper),7/10/2015,69.685
WMA (Upper),7/10/2015,68.185
WMA (Upper),7/10/2015,66.301
WMA (Upper),7/10/2015,63.433
WMA (Upper),7/10/2015,61.29
WMA (Upper),7/10/2015,59.873
WMA (Upper),7/11/2015,58.885
WMA (Upper),7/11/2015,58.368
WMA (Upper),7/11/2015,59.099
WMA (Upper),7/11/2015,60.775
WMA (Upper),7/11/2015,60.26
WMA (Upper),7/11/2015,58.712
WMA (Upper),7/11/2015,56.901
WMA (Upper),7/11/2015,56.685
WMA (Upper),7/11/2015,59.401
WMA (Upper),7/11/2015,62.233
WMA (Upper),7/11/2015,64.332
WMA (Upper),7/11/2015,68.27
WMA (Upper),7/11/2015,71.103
WMA (Upper),7/11/2015,74.034
WMA (Upper),7/11/2015,77.464
WMA (Upper),7/11/2015,77.684
WMA (Upper),7/11/2015,74.64
WMA (Upper),7/11/2015,72.567
WMA (Upper),7/11/2015,69.042
WMA (Upper),7/11/2015,69.256
WMA (Upper),7/11/2015,66.13
WMA (Upper),7/11/2015,63.689
WMA (Upper),7/11/2015,64.546
WMA (Upper),7/11/2015,62.49
WMA (Upper),7/12/2015,60.561
WMA (Upper),7/12/2015,58.842
WMA (Upper),7/12/2015,57.29
WMA (Upper),7/12/2015,56.165
WMA (Upper),7/12/2015,55.429
WMA (Upper),7/12/2015,55.213
WMA (Upper),7/12/2015,54.387
WMA (Upper),7/12/2015,57.074
WMA (Upper),7/12/2015,60.69
WMA (Upper),7/12/2015,66.344
WMA (Upper),7/12/2015,72.221
WMA (Upper),7/12/2015,73.774
WMA (Upper),7/12/2015,75.16
WMA (Upper),7/12/2015,81.642
WMA (Upper),7/12/2015,83.736
WMA (Upper),7/12/2015,80.096
WMA (Upper),7/12/2015,81.333
WMA (Upper),7/12/2015,82.13
WMA (Upper),7/12/2015,79.612
WMA (Upper),7/12/2015,69.901
WMA (Upper),7/12/2015,69.814
WMA (Upper),7/12/2015,70.974
WMA (Upper),7/12/2015,63.903
WMA (Upper),7/12/2015,61.205
WMA (Upper),7/13/2015,64.931
WMA (Upper),7/13/2015,58.885
WMA (Upper),7/13/2015,56.512
WMA (Upper),7/13/2015,55.342
WMA (Upper),7/13/2015,54.952
WMA (Upper),7/13/2015,54.82
WMA (Upper),7/13/2015,54.734
WMA (Upper),7/13/2015,57.031
WMA (Upper),7/13/2015,60.861
WMA (Upper),7/13/2015,64.803
WMA (Upper),7/13/2015,72.136
WMA (Upper),7/13/2015,72.351
WMA (Upper),7/13/2015,71.661
WMA (Upper),7/13/2015,71.877
WMA (Upper),7/13/2015,75.204
WMA (Upper),7/13/2015,75.463
WMA (Upper),7/13/2015,73.861
WMA (Upper),7/13/2015,73.688
WMA (Upper),7/13/2015,73.645
WMA (Upper),7/13/2015,71.92
WMA (Upper),7/13/2015,66.985
WMA (Upper),7/13/2015,64.418
WMA (Upper),7/13/2015,62.49
WMA (Upper),7/13/2015,61.506
WMA (Upper),7/14/2015,60.517
WMA (Upper),7/14/2015,59.272
WMA (Upper),7/14/2015,58.712
WMA (Upper),7/14/2015,57.679
WMA (Upper),7/14/2015,57.333
WMA (Upper),7/14/2015,56.469
WMA (Upper),7/14/2015,55.299
WMA (Upper),7/14/2015,58.239
WMA (Upper),7/14/2015,61.075
WMA (Upper),7/14/2015,64.503
WMA (Upper),7/14/2015,71.49
WMA (Upper),7/14/2015,75.074
WMA (Upper),7/14/2015,76.636
WMA (Upper),7/14/2015,78.645
WMA (Upper),7/14/2015,79.524
WMA (Upper),7/14/2015,76.681
WMA (Upper),7/14/2015,75.681
WMA (Upper),7/14/2015,77.464
WMA (Upper),7/14/2015,76.507
WMA (Upper),7/14/2015,71.19
WMA (Upper),7/14/2015,68.527
WMA (Upper),7/14/2015,68.871
WMA (Upper),7/14/2015,66.515
WMA (Upper),7/14/2015,64.589
WMA (Upper),7/15/2015,64.288
WMA (Upper),7/15/2015,63.561
WMA (Upper),7/15/2015,62.062
WMA (Upper),7/15/2015,61.633
WMA (Upper),7/15/2015,61.419
WMA (Upper),7/15/2015,61.29
WMA (Upper),7/15/2015,62.319
WMA (Upper),7/15/2015,63.862
WMA (Upper),7/15/2015,65.959
WMA (Upper),7/15/2015,66.857
WMA (Upper),7/15/2015,69.3
WMA (Upper),7/15/2015,70.072
WMA (Upper),7/15/2015,71.62
WMA (Upper),7/15/2015,72.307
WMA (Upper),7/15/2015,73.818
WMA (Upper),7/15/2015,74.813
WMA (Upper),7/15/2015,73.083
WMA (Upper),7/15/2015,69.942
WMA (Upper),7/15/2015,70.673
WMA (Upper),7/15/2015,69.386
WMA (Upper),7/15/2015,66.686
WMA (Upper),7/15/2015,64.332
WMA (Upper),7/15/2015,65.745
WMA (Upper),7/15/2015,63.39
WMA (Upper),7/16/2015,62.191
WMA (Upper),7/16/2015,60.433
WMA (Upper),7/16/2015,57.893
WMA (Upper),7/16/2015,58.411
WMA (Upper),7/16/2015,57.893
WMA (Upper),7/16/2015,55.213
WMA (Upper),7/16/2015,54.604
WMA (Upper),7/16/2015,57.549
WMA (Upper),7/16/2015,61.804
WMA (Upper),7/16/2015,67.329
WMA (Upper),7/16/2015,71.447
WMA (Upper),7/16/2015,74.034
WMA (Upper),7/16/2015,75.16
WMA (Upper),7/16/2015,77.639
WMA (Upper),7/16/2015,79.216
WMA (Upper),7/16/2015,79.831
WMA (Upper),7/16/2015,77.509
WMA (Upper),7/16/2015,78.514
WMA (Upper),7/16/2015,66.214
WMA (Upper),7/16/2015,65.574
WMA (Upper),7/16/2015,64.803
WMA (Upper),7/16/2015,64.589
WMA (Upper),7/16/2015,63.903
WMA (Upper),7/16/2015,63.39
WMA (Upper),7/17/2015,62.748
WMA (Upper),7/17/2015,62.233
WMA (Upper),7/17/2015,61.761
WMA (Upper),7/17/2015,62.406
WMA (Upper),7/17/2015,62.148
WMA (Upper),7/17/2015,61.547
WMA (Upper),7/17/2015,61.075
WMA (Upper),7/17/2015,61.032
WMA (Upper),7/17/2015,61.032
WMA (Upper),7/17/2015,61.59
WMA (Upper),7/17/2015,62.49
WMA (Upper),7/17/2015,63.946
WMA (Upper),7/17/2015,65.273
WMA (Upper),7/17/2015,66.429
WMA (Upper),7/17/2015,66.472
WMA (Upper),7/17/2015,66
WMA (Upper),7/17/2015,65.059
WMA (Upper),7/17/2015,64.632
WMA (Upper),7/17/2015,64.589
WMA (Upper),7/17/2015,64.717
WMA (Upper),7/17/2015,64.375
WMA (Upper),7/17/2015,64.589
WMA (Upper),7/17/2015,64.503
WMA (Upper),7/17/2015,63.648
WMA (Upper),7/18/2015,62.748
WMA (Upper),7/18/2015,62.447
WMA (Upper),7/18/2015,61.934
WMA (Upper),7/18/2015,61.633
WMA (Upper),7/18/2015,61.376
WMA (Upper),7/18/2015,60.904
WMA (Upper),7/18/2015,60.647
WMA (Upper),7/18/2015,61.119
WMA (Upper),7/18/2015,61.419
WMA (Upper),7/18/2015,61.761
WMA (Upper),7/18/2015,62.362
WMA (Upper),7/18/2015,63.604
WMA (Upper),7/18/2015,64.589
WMA (Upper),7/18/2015,65.574
WMA (Upper),7/18/2015,66.214
WMA (Upper),7/18/2015,66.772
WMA (Upper),7/18/2015,66.814
WMA (Upper),7/18/2015,65.444
WMA (Upper),7/18/2015,64.76
WMA (Upper),7/18/2015,64.332
WMA (Upper),7/18/2015,63.819
WMA (Upper),7/18/2015,63.433
WMA (Upper),7/18/2015,62.875
WMA (Upper),7/18/2015,62.362
WMA (Upper),7/19/2015,61.891
WMA (Upper),7/19/2015,60.948
WMA (Upper),7/19/2015,60.647
WMA (Upper),7/19/2015,59.659
WMA (Upper),7/19/2015,59.185
WMA (Upper),7/19/2015,58.798
WMA (Upper),7/19/2015,58.669
WMA (Upper),7/19/2015,58.411
WMA (Upper),7/19/2015,58.582
WMA (Upper),7/19/2015,59.142
WMA (Upper),7/19/2015,60.132
WMA (Upper),7/19/2015,61.72
WMA (Upper),7/19/2015,62.919
WMA (Upper),7/19/2015,63.475
WMA (Upper),7/19/2015,64.632
WMA (Upper),7/19/2015,66.729
WMA (Upper),7/19/2015,66.772
WMA (Upper),7/19/2015,66.857
WMA (Upper),7/19/2015,66.857
WMA (Upper),7/19/2015,66.515
WMA (Upper),7/19/2015,65.872
WMA (Upper),7/19/2015,65.188
WMA (Upper),7/19/2015,64.375
WMA (Upper),7/19/2015,63.903
WMA (Upper),7/20/2015,63.39
WMA (Upper),7/20/2015,62.791
WMA (Upper),7/20/2015,62.362
WMA (Upper),7/20/2015,62.191
WMA (Upper),7/20/2015,61.162
WMA (Upper),7/20/2015,60.733
WMA (Upper),7/20/2015,60.217
WMA (Upper),7/20/2015,59.959
WMA (Upper),7/20/2015,60.046
WMA (Upper),7/20/2015,60.474
WMA (Upper),7/20/2015,61.59
WMA (Upper),7/20/2015,62.661
WMA (Upper),7/20/2015,63.819
WMA (Upper),7/20/2015,65.188
WMA (Upper),7/20/2015,66.643
WMA (Upper),7/20/2015,67.372
WMA (Upper),7/20/2015,67.5
WMA (Upper),7/20/2015,67.5
WMA (Upper),7/20/2015,67.158
WMA (Upper),7/20/2015,66.686
WMA (Upper),7/20/2015,66.385
WMA (Upper),7/20/2015,66.13
WMA (Upper),7/20/2015,65.615
WMA (Upper),7/20/2015,64.288
WMA (Upper),7/21/2015,63.689
WMA (Upper),7/21/2015,63.39
WMA (Upper),7/21/2015,62.875
WMA (Upper),7/21/2015,62.962
WMA (Upper),7/21/2015,62.577
WMA (Upper),7/21/2015,62.105
WMA (Upper),7/21/2015,62.406
WMA (Upper),7/21/2015,61.977
WMA (Upper),7/21/2015,62.233
WMA (Upper),7/21/2015,61.891
WMA (Upper),7/21/2015,61.934
WMA (Upper),7/21/2015,61.848
WMA (Upper),7/21/2015,61.804
WMA (Upper),7/21/2015,61.761
WMA (Upper),7/21/2015,61.419
WMA (Upper),7/21/2015,61.761
WMA (Upper),7/21/2015,61.761
WMA (Upper),7/21/2015,61.891
WMA (Upper),7/21/2015,62.105
WMA (Upper),7/21/2015,62.062
WMA (Upper),7/21/2015,62.319
WMA (Upper),7/21/2015,62.105
WMA (Upper),7/21/2015,62.148
WMA (Upper),7/21/2015,61.376
WMA (Upper),7/22/2015,61.032
WMA (Upper),7/22/2015,60.948
WMA (Upper),7/22/2015,60.517
WMA (Upper),7/22/2015,60.132
WMA (Upper),7/22/2015,60.474
WMA (Upper),7/22/2015,60.003
WMA (Upper),7/22/2015,59.401
WMA (Upper),7/22/2015,59.272
WMA (Upper),7/22/2015,59.572
WMA (Upper),7/22/2015,60.39
WMA (Upper),7/22/2015,61.248
WMA (Upper),7/22/2015,62.191
WMA (Upper),7/22/2015,63.262
WMA (Upper),7/22/2015,64.888
WMA (Upper),7/22/2015,66.13
WMA (Upper),7/22/2015,67.372
WMA (Upper),7/22/2015,67.842
WMA (Upper),7/22/2015,67.714
WMA (Upper),7/22/2015,67.413
WMA (Upper),7/22/2015,66.772
WMA (Upper),7/22/2015,66.515
WMA (Upper),7/22/2015,66.301
WMA (Upper),7/22/2015,65.788
WMA (Upper),7/22/2015,65.102
WMA (Upper),7/23/2015,64.161
WMA (Upper),7/23/2015,63.648
WMA (Upper),7/23/2015,63.262
WMA (Upper),7/23/2015,62.577
WMA (Upper),7/23/2015,62.191
WMA (Upper),7/23/2015,61.934
WMA (Upper),7/23/2015,61.506
WMA (Upper),7/23/2015,61.547
WMA (Upper),7/23/2015,61.419
WMA (Upper),7/23/2015,61.59
WMA (Upper),7/23/2015,62.748
WMA (Upper),7/23/2015,63.604
WMA (Upper),7/23/2015,64.931
WMA (Upper),7/23/2015,66.472
WMA (Upper),7/23/2015,67.928
WMA (Upper),7/23/2015,69.343
WMA (Upper),7/23/2015,69.728
WMA (Upper),7/23/2015,70.072
WMA (Upper),7/23/2015,69.858
WMA (Upper),7/23/2015,69.514
WMA (Upper),7/23/2015,68.956
WMA (Upper),7/23/2015,68.27
WMA (Upper),7/23/2015,67.456
WMA (Upper),7/23/2015,66.643
WMA (Upper),7/24/2015,66.043
WMA (Upper),7/24/2015,65.23
WMA (Upper),7/24/2015,64.717
WMA (Upper),7/24/2015,63.732
WMA (Upper),7/24/2015,63.39
WMA (Upper),7/24/2015,63.133
WMA (Upper),7/24/2015,62.661
WMA (Upper),7/24/2015,62.533
WMA (Upper),7/24/2015,62.319
WMA (Upper),7/24/2015,62.919
WMA (Upper),7/24/2015,63.648
WMA (Upper),7/24/2015,64.632
WMA (Upper),7/24/2015,65.788
WMA (Upper),7/24/2015,66.814
WMA (Upper),7/24/2015,67.627
WMA (Upper),7/24/2015,68.828
WMA (Upper),7/24/2015,69.042
WMA (Upper),7/24/2015,69.129
WMA (Upper),7/24/2015,68.742
WMA (Upper),7/24/2015,68.443
WMA (Upper),7/24/2015,68.099
WMA (Upper),7/24/2015,67.543
WMA (Upper),7/24/2015,66.686
WMA (Upper),7/24/2015,66.643
WMA (Upper),7/25/2015,65.701
WMA (Upper),7/25/2015,65.403
WMA (Upper),7/25/2015,64.589
WMA (Upper),7/25/2015,64.161
WMA (Upper),7/25/2015,63.648
WMA (Upper),7/25/2015,63.133
WMA (Upper),7/25/2015,62.919
WMA (Upper),7/25/2015,62.49
WMA (Upper),7/25/2015,62.533
WMA (Upper),7/25/2015,63.048
WMA (Upper),7/25/2015,63.39
WMA (Upper),7/25/2015,64.375
WMA (Upper),7/25/2015,64.888
WMA (Upper),7/25/2015,66.643
WMA (Upper),7/25/2015,68.142
WMA (Upper),7/25/2015,68.956
WMA (Upper),7/25/2015,69.471
WMA (Upper),7/25/2015,69.514
WMA (Upper),7/25/2015,69.17
WMA (Upper),7/25/2015,68.571
WMA (Upper),7/25/2015,68.013
WMA (Upper),7/25/2015,67.199
WMA (Upper),7/25/2015,66.515
WMA (Upper),7/25/2015,65.745
WMA (Upper),7/26/2015,65.102
WMA (Upper),7/26/2015,64.459
WMA (Upper),7/26/2015,64.033
WMA (Upper),7/26/2015,63.604
WMA (Upper),7/26/2015,63.048
WMA (Upper),7/26/2015,62.533
WMA (Upper),7/26/2015,62.062
WMA (Upper),7/26/2015,61.72
WMA (Upper),7/26/2015,61.934
WMA (Upper),7/26/2015,62.362
WMA (Upper),7/26/2015,63.176
WMA (Upper),7/26/2015,64.247
WMA (Upper),7/26/2015,66.087
WMA (Upper),7/26/2015,67.798
WMA (Upper),7/26/2015,69.085
WMA (Upper),7/26/2015,70.072
WMA (Upper),7/26/2015,70.587
WMA (Upper),7/26/2015,70.502
WMA (Upper),7/26/2015,69.901
WMA (Upper),7/26/2015,69.085
WMA (Upper),7/26/2015,68.27
WMA (Upper),7/26/2015,67.242
WMA (Upper),7/26/2015,66.472
WMA (Upper),7/26/2015,65.701
WMA (Upper),7/27/2015,65.059
WMA (Upper),7/27/2015,64.76
WMA (Upper),7/27/2015,64.033
WMA (Upper),7/27/2015,63.518
WMA (Upper),7/27/2015,63.176
WMA (Upper),7/27/2015,62.704
WMA (Upper),7/27/2015,62.148
WMA (Upper),7/27/2015,61.804
WMA (Upper),7/27/2015,61.891
WMA (Upper),7/27/2015,62.148
WMA (Upper),7/27/2015,62.406
WMA (Upper),7/27/2015,63.347
WMA (Upper),7/27/2015,64.674
WMA (Upper),7/27/2015,66.258
WMA (Upper),7/27/2015,67.714
WMA (Upper),7/27/2015,68.698
WMA (Upper),7/27/2015,69.256
WMA (Upper),7/27/2015,69.129
WMA (Upper),7/27/2015,68.313
WMA (Upper),7/27/2015,66.13
WMA (Upper),7/27/2015,64.674
WMA (Upper),7/27/2015,64.674
WMA (Upper),7/27/2015,63.946
WMA (Upper),7/27/2015,63.39
WMA (Upper),7/28/2015,62.875
WMA (Upper),7/28/2015,62.019
WMA (Upper),7/28/2015,61.376
WMA (Upper),7/28/2015,60.775
WMA (Upper),7/28/2015,60.39
WMA (Upper),7/28/2015,59.83
WMA (Upper),7/28/2015,59.272
WMA (Upper),7/28/2015,58.798
WMA (Upper),7/28/2015,58.626
WMA (Upper),7/28/2015,58.928
WMA (Upper),7/28/2015,59.572
WMA (Upper),7/28/2015,60.561
WMA (Upper),7/28/2015,61.934
WMA (Upper),7/28/2015,63.39
WMA (Upper),7/28/2015,64.76
WMA (Upper),7/28/2015,65.658
WMA (Upper),7/28/2015,66.087
WMA (Upper),7/28/2015,66
WMA (Upper),7/28/2015,65.615
WMA (Upper),7/28/2015,65.102
WMA (Upper),7/28/2015,64.375
WMA (Upper),7/28/2015,63.475
WMA (Upper),7/28/2015,62.62
WMA (Upper),7/28/2015,61.804
WMA (Upper),7/29/2015,60.991
WMA (Upper),7/29/2015,60.217
WMA (Upper),7/29/2015,59.529
WMA (Upper),7/29/2015,58.928
WMA (Upper),7/29/2015,58.411
WMA (Upper),7/29/2015,57.936
WMA (Upper),7/29/2015,57.506
WMA (Upper),7/29/2015,57.333
WMA (Upper),7/29/2015,57.376
WMA (Upper),7/29/2015,57.722
WMA (Upper),7/29/2015,58.455
WMA (Upper),7/29/2015,59.616
WMA (Upper),7/29/2015,61.032
WMA (Upper),7/29/2015,62.62
WMA (Upper),7/29/2015,64.033
WMA (Upper),7/29/2015,65.102
WMA (Upper),7/29/2015,65.658
WMA (Upper),7/29/2015,65.701
WMA (Upper),7/29/2015,65.444
WMA (Upper),7/29/2015,64.974
WMA (Upper),7/29/2015,64.332
WMA (Upper),7/29/2015,63.604
WMA (Upper),7/29/2015,62.919
WMA (Upper),7/29/2015,62.276
WMA (Upper),7/30/2015,61.72
WMA (Upper),7/30/2015,61.205
WMA (Upper),7/30/2015,60.647
WMA (Upper),7/30/2015,60.174
WMA (Upper),7/30/2015,59.788
WMA (Upper),7/30/2015,59.315
WMA (Upper),7/30/2015,58.971
WMA (Upper),7/30/2015,58.669
WMA (Upper),7/30/2015,58.669
WMA (Upper),7/30/2015,59.014
WMA (Upper),7/30/2015,59.788
WMA (Upper),7/30/2015,60.904
WMA (Upper),7/30/2015,62.533
WMA (Upper),7/30/2015,64.845
WMA (Upper),7/30/2015,66.385
WMA (Upper),7/30/2015,67.456
WMA (Upper),7/30/2015,67.798
WMA (Upper),7/30/2015,67.5
WMA (Upper),7/30/2015,66.943
WMA (Upper),7/30/2015,66.214
WMA (Upper),7/30/2015,65.316
WMA (Upper),7/30/2015,64.418
WMA (Upper),7/30/2015,63.689
WMA (Upper),7/30/2015,63.219
WMA (Upper),7/31/2015,62.704
WMA (Upper),7/31/2015,62.191
WMA (Upper),7/31/2015,61.677
WMA (Upper),7/31/2015,61.205
WMA (Upper),7/31/2015,60.733
WMA (Upper),7/31/2015,60.217
WMA (Upper),7/31/2015,59.702
WMA (Upper),7/31/2015,59.272
WMA (Upper),7/31/2015,59.272
WMA (Upper),7/31/2015,59.616
WMA (Upper),7/31/2015,60.39
WMA (Upper),7/31/2015,61.677
WMA (Upper),7/31/2015,63.347
WMA (Upper),7/31/2015,65.188
WMA (Upper),7/31/2015,66.686
WMA (Upper),7/31/2015,67.714
WMA (Upper),7/31/2015,67.928
WMA (Upper),7/31/2015,67.714
WMA (Upper),7/31/2015,67.242
WMA (Upper),7/31/2015,66.515
WMA (Upper),7/31/2015,65.615
WMA (Upper),7/31/2015,64.589
WMA (Upper),7/31/2015,63.819
WMA (Upper),7/31/2015,63.133
WMA (Upper),8/1/2015,62.49
WMA (Upper),8/1/2015,61.891
WMA (Upper),8/1/2015,61.419
WMA (Upper),8/1/2015,60.991
WMA (Upper),8/1/2015,60.604
WMA (Upper),8/1/2015,60.174
WMA (Upper),8/1/2015,59.788
WMA (Upper),8/1/2015,59.572
WMA (Upper),8/1/2015,59.659
WMA (Upper),8/1/2015,60.046
WMA (Upper),8/1/2015,61.032
WMA (Upper),8/1/2015,62.276
WMA (Upper),8/1/2015,63.304
WMA (Upper),8/1/2015,64.845
WMA (Upper),8/1/2015,66.429
WMA (Upper),8/1/2015,67.671
WMA (Upper),8/1/2015,68.142
WMA (Upper),8/1/2015,67.671
WMA (Upper),8/1/2015,67.028
WMA (Upper),8/1/2015,66.301
WMA (Upper),8/1/2015,65.444
WMA (Upper),8/1/2015,64.503
WMA (Upper),8/1/2015,63.475
WMA (Upper),8/1/2015,62.748
WMA (Upper),8/2/2015,62.191
WMA (Upper),8/2/2015,61.59
WMA (Upper),8/2/2015,61.075
WMA (Upper),8/2/2015,60.647
WMA (Upper),8/2/2015,60.217
WMA (Upper),8/2/2015,59.745
WMA (Upper),8/2/2015,59.272
WMA (Upper),8/2/2015,58.971
WMA (Upper),8/2/2015,59.014
WMA (Upper),8/2/2015,59.445
WMA (Upper),8/2/2015,60.217
WMA (Upper),8/2/2015,61.547
WMA (Upper),8/2/2015,63.133
WMA (Upper),8/2/2015,64.803
WMA (Upper),8/2/2015,65.701
WMA (Upper),8/2/2015,65.102
WMA (Upper),8/2/2015,65.53
WMA (Upper),8/2/2015,65.959
WMA (Upper),8/2/2015,66.13
WMA (Upper),8/2/2015,65.53
WMA (Upper),8/2/2015,64.503
WMA (Upper),8/2/2015,64.033
WMA (Upper),8/2/2015,63.518
WMA (Upper),8/2/2015,62.875
WMA (Upper),8/3/2015,62.276
WMA (Upper),8/3/2015,61.72
WMA (Upper),8/3/2015,61.162
WMA (Upper),8/3/2015,60.733
WMA (Upper),8/3/2015,60.346
WMA (Upper),8/3/2015,60.046
WMA (Upper),8/3/2015,59.702
WMA (Upper),8/3/2015,59.445
WMA (Upper),8/3/2015,59.616
WMA (Upper),8/3/2015,59.959
WMA (Upper),8/3/2015,60.904
WMA (Upper),8/3/2015,62.319
WMA (Upper),8/3/2015,63.689
WMA (Upper),8/3/2015,64.674
WMA (Upper),8/3/2015,64.76
WMA (Upper),8/3/2015,65.403
WMA (Upper),8/3/2015,66.258
WMA (Upper),8/3/2015,66.472
WMA (Upper),8/3/2015,66.214
WMA (Upper),8/3/2015,65.615
WMA (Upper),8/3/2015,65.188
WMA (Upper),8/3/2015,64.589
WMA (Upper),8/3/2015,63.903
WMA (Upper),8/3/2015,63.304
WMA (Upper),8/4/2015,62.704
WMA (Upper),8/4/2015,62.191
WMA (Upper),8/4/2015,61.677
WMA (Upper),8/4/2015,61.205
WMA (Upper),8/4/2015,60.775
WMA (Upper),8/4/2015,60.303
WMA (Upper),8/4/2015,59.873
WMA (Upper),8/4/2015,59.616
WMA (Upper),8/4/2015,59.659
WMA (Upper),8/4/2015,60.089
WMA (Upper),8/4/2015,60.647
WMA (Upper),8/4/2015,61.506
WMA (Upper),8/4/2015,62.791
WMA (Upper),8/4/2015,63.433
WMA (Upper),8/4/2015,63.732
WMA (Upper),8/4/2015,64.418
WMA (Upper),8/4/2015,64.117
WMA (Upper),8/4/2015,63.732
WMA (Upper),8/4/2015,63.689
WMA (Upper),8/4/2015,63.347
WMA (Upper),8/4/2015,63.048
WMA (Upper),8/4/2015,62.191
WMA (Upper),8/4/2015,61.761
WMA (Upper),8/4/2015,61.462
WMA (Upper),8/5/2015,60.904
WMA (Upper),8/5/2015,60.39
WMA (Upper),8/5/2015,59.873
WMA (Upper),8/5/2015,59.486
WMA (Upper),8/5/2015,59.229
WMA (Upper),8/5/2015,59.014
WMA (Upper),8/5/2015,58.842
WMA (Upper),8/5/2015,58.755
WMA (Upper),8/5/2015,58.928
WMA (Upper),8/5/2015,59.529
WMA (Upper),8/5/2015,60.346
WMA (Upper),8/5/2015,61.677
WMA (Upper),8/5/2015,63.262
WMA (Upper),8/5/2015,64.974
WMA (Upper),8/5/2015,66.385
WMA (Upper),8/5/2015,67.242
WMA (Upper),8/5/2015,66.814
WMA (Upper),8/5/2015,66.301
WMA (Upper),8/5/2015,65.959
WMA (Upper),8/5/2015,65.23
WMA (Upper),8/5/2015,64.459
WMA (Upper),8/5/2015,63.433
WMA (Upper),8/5/2015,62.962
WMA (Upper),8/5/2015,62.577
WMA (Upper),8/6/2015,62.191
WMA (Upper),8/6/2015,61.891
WMA (Upper),8/6/2015,61.633
WMA (Upper),8/6/2015,61.29
WMA (Upper),8/6/2015,60.948
WMA (Upper),8/6/2015,60.517
WMA (Upper),8/6/2015,60.046
WMA (Upper),8/6/2015,59.702
WMA (Upper),8/6/2015,59.702
WMA (Upper),8/6/2015,60.174
WMA (Upper),8/6/2015,61.891
WMA (Upper),8/6/2015,63.09
WMA (Upper),8/6/2015,64.503
WMA (Upper),8/6/2015,65.872
WMA (Upper),8/6/2015,66.857
WMA (Upper),8/6/2015,67.071
WMA (Upper),8/6/2015,67.158
WMA (Upper),8/6/2015,67.028
WMA (Upper),8/6/2015,66.558
WMA (Upper),8/6/2015,65.959
WMA (Upper),8/6/2015,65.359
WMA (Upper),8/6/2015,64.459
WMA (Upper),8/6/2015,63.732
WMA (Upper),8/6/2015,62.919
WMA (Upper),8/7/2015,62.276
WMA (Upper),8/7/2015,61.677
WMA (Upper),8/7/2015,61.162
WMA (Upper),8/7/2015,60.775
WMA (Upper),8/7/2015,60.474
WMA (Upper),8/7/2015,60.217
WMA (Upper),8/7/2015,60.046
WMA (Upper),8/7/2015,59.873
WMA (Upper),8/7/2015,59.916
WMA (Upper),8/7/2015,60.174
WMA (Upper),8/7/2015,60.948
WMA (Upper),8/7/2015,62.062
WMA (Upper),8/7/2015,62.406
WMA (Upper),8/7/2015,63.689
WMA (Upper),8/7/2015,64.717
WMA (Upper),8/7/2015,65.403
WMA (Upper),8/7/2015,65.829
WMA (Upper),8/7/2015,65.701
WMA (Upper),8/7/2015,65.487
WMA (Upper),8/7/2015,65.059
WMA (Upper),8/7/2015,64.459
WMA (Upper),8/7/2015,63.99
WMA (Upper),8/7/2015,63.475
WMA (Upper),8/7/2015,63.005
WMA (Upper),8/8/2015,62.748
WMA (Upper),8/8/2015,62.62
WMA (Upper),8/8/2015,62.362
WMA (Upper),8/8/2015,62.191
WMA (Upper),8/8/2015,61.804
WMA (Upper),8/8/2015,61.59
WMA (Upper),8/8/2015,61.29
WMA (Upper),8/8/2015,60.991
WMA (Upper),8/8/2015,60.991
WMA (Upper),8/8/2015,61.119
WMA (Upper),8/8/2015,61.506
WMA (Upper),8/8/2015,62.105
WMA (Upper),8/8/2015,62.834
WMA (Upper),8/8/2015,64.033
WMA (Upper),8/8/2015,65.188
WMA (Upper),8/8/2015,65.959
WMA (Upper),8/8/2015,66.385
WMA (Upper),8/8/2015,66.6
WMA (Upper),8/8/2015,66.301
WMA (Upper),8/8/2015,65.829
WMA (Upper),8/8/2015,65.017
WMA (Upper),8/8/2015,64.332
WMA (Upper),8/8/2015,63.518
WMA (Upper),8/8/2015,62.919
WMA (Upper),8/9/2015,62.276
WMA (Upper),8/9/2015,62.062
WMA (Upper),8/9/2015,61.59
WMA (Upper),8/9/2015,61.462
WMA (Upper),8/9/2015,61.119
WMA (Upper),8/9/2015,60.775
WMA (Upper),8/9/2015,60.39
WMA (Upper),8/9/2015,60.217
WMA (Upper),8/9/2015,60.174
WMA (Upper),8/9/2015,60.433
WMA (Upper),8/9/2015,61.248
WMA (Upper),8/9/2015,62.319
WMA (Upper),8/9/2015,63.689
WMA (Upper),8/9/2015,65.017
WMA (Upper),8/9/2015,66.214
WMA (Upper),8/9/2015,66.301
