Site,Date,Temp
Above Discharge,8/20/2015,59.851
Above Discharge,8/20/2015,60.195
Above Discharge,8/20/2015,60.024
Above Discharge,8/20/2015,59.851
Above Discharge,8/20/2015,59.508
Above Discharge,8/20/2015,58.993
Above Discharge,8/20/2015,58.303
Above Discharge,8/20/2015,57.614
Above Discharge,8/21/2015,57.096
Above Discharge,8/21/2015,56.577
Above Discharge,8/21/2015,56.057
Above Discharge,8/21/2015,55.711
Above Discharge,8/21/2015,55.537
Above Discharge,8/21/2015,55.189
Above Discharge,8/21/2015,54.842
Above Discharge,8/21/2015,54.842
Above Discharge,8/21/2015,54.842
Above Discharge,8/21/2015,55.364
Above Discharge,8/21/2015,56.23
Above Discharge,8/21/2015,57.268
Above Discharge,8/21/2015,58.131
Above Discharge,8/21/2015,58.993
Above Discharge,8/21/2015,59.851
Above Discharge,8/21/2015,60.539
Above Discharge,8/21/2015,60.883
Above Discharge,8/21/2015,61.227
Above Discharge,8/21/2015,61.054
Above Discharge,8/21/2015,60.712
Above Discharge,8/21/2015,60.368
Above Discharge,8/21/2015,60.024
Above Discharge,8/21/2015,59.508
Above Discharge,8/21/2015,58.82
Above Discharge,8/22/2015,58.476
Above Discharge,8/22/2015,58.131
Above Discharge,8/22/2015,57.785
Above Discharge,8/22/2015,57.441
Above Discharge,8/22/2015,57.096
Above Discharge,8/22/2015,56.577
Above Discharge,8/22/2015,56.23
Above Discharge,8/22/2015,56.057
Above Discharge,8/22/2015,55.884
Above Discharge,8/22/2015,56.057
Above Discharge,8/22/2015,56.577
Above Discharge,8/22/2015,56.577
Above Discharge,8/22/2015,57.096
Above Discharge,8/22/2015,57.785
Above Discharge,8/22/2015,58.303
Above Discharge,8/22/2015,58.303
Above Discharge,8/22/2015,58.303
Above Discharge,8/22/2015,58.303
Above Discharge,8/22/2015,57.958
Above Discharge,8/22/2015,57.268
Above Discharge,8/22/2015,56.577
Above Discharge,8/22/2015,56.057
Above Discharge,8/22/2015,55.364
Above Discharge,8/22/2015,54.669
Above Discharge,8/23/2015,54.147
Above Discharge,8/23/2015,53.449
Above Discharge,8/23/2015,52.925
Above Discharge,8/23/2015,52.576
Above Discharge,8/23/2015,52.225
Above Discharge,8/23/2015,51.874
Above Discharge,8/23/2015,51.523
Above Discharge,8/23/2015,50.995
Above Discharge,8/23/2015,50.819
Above Discharge,8/23/2015,51.346
Above Discharge,8/23/2015,52.05
Above Discharge,8/23/2015,53.274
Above Discharge,8/23/2015,54.322
Above Discharge,8/23/2015,55.364
Above Discharge,8/23/2015,56.23
Above Discharge,8/23/2015,56.923
Above Discharge,8/23/2015,57.441
Above Discharge,8/23/2015,57.785
Above Discharge,8/23/2015,57.785
Above Discharge,8/23/2015,57.614
Above Discharge,8/23/2015,57.441
Above Discharge,8/23/2015,56.923
Above Discharge,8/23/2015,56.23
Above Discharge,8/23/2015,55.537
Above Discharge,8/24/2015,54.669
Above Discharge,8/24/2015,54.147
Above Discharge,8/24/2015,53.798
Above Discharge,8/24/2015,53.449
Above Discharge,8/24/2015,53.1
Above Discharge,8/24/2015,52.75
Above Discharge,8/24/2015,52.225
Above Discharge,8/24/2015,51.874
Above Discharge,8/24/2015,51.699
Above Discharge,8/24/2015,52.05
Above Discharge,8/24/2015,52.925
Above Discharge,8/24/2015,54.322
Above Discharge,8/24/2015,55.537
Above Discharge,8/24/2015,56.577
Above Discharge,8/24/2015,57.614
Above Discharge,8/24/2015,58.476
Above Discharge,8/24/2015,58.993
Above Discharge,8/24/2015,59.337
Above Discharge,8/24/2015,59.337
Above Discharge,8/24/2015,58.993
Above Discharge,8/24/2015,58.82
Above Discharge,8/24/2015,58.303
Above Discharge,8/24/2015,57.958
Above Discharge,8/24/2015,57.268
Above Discharge,8/25/2015,56.923
Above Discharge,8/25/2015,56.577
Above Discharge,8/25/2015,56.057
Above Discharge,8/25/2015,55.711
Above Discharge,8/25/2015,55.189
Above Discharge,8/25/2015,54.669
Above Discharge,8/25/2015,54.147
Above Discharge,8/25/2015,53.798
Above Discharge,8/25/2015,53.798
Above Discharge,8/25/2015,54.147
Above Discharge,8/25/2015,55.189
Above Discharge,8/25/2015,56.577
Above Discharge,8/25/2015,57.785
Above Discharge,8/25/2015,58.993
Above Discharge,8/25/2015,60.024
Above Discharge,8/25/2015,60.883
Above Discharge,8/25/2015,61.227
Above Discharge,8/25/2015,61.741
Above Discharge,8/25/2015,61.569
Above Discharge,8/25/2015,61.227
Above Discharge,8/25/2015,60.883
Above Discharge,8/25/2015,60.368
Above Discharge,8/25/2015,60.024
Above Discharge,8/25/2015,59.508
Above Discharge,8/26/2015,59.164
Above Discharge,8/26/2015,58.82
Above Discharge,8/26/2015,58.647
Above Discharge,8/26/2015,58.303
Above Discharge,8/26/2015,57.958
Above Discharge,8/26/2015,57.441
Above Discharge,8/26/2015,56.923
Above Discharge,8/26/2015,56.404
Above Discharge,8/26/2015,56.23
Above Discharge,8/26/2015,56.75
Above Discharge,8/26/2015,57.441
Above Discharge,8/26/2015,58.647
Above Discharge,8/26/2015,59.851
Above Discharge,8/26/2015,60.883
Above Discharge,8/26/2015,61.741
Above Discharge,8/26/2015,62.425
Above Discharge,8/26/2015,62.94
Above Discharge,8/26/2015,63.282
Above Discharge,8/26/2015,63.111
Above Discharge,8/26/2015,62.598
Above Discharge,8/26/2015,62.254
Above Discharge,8/26/2015,61.912
Above Discharge,8/26/2015,61.398
Above Discharge,8/26/2015,61.054
Above Discharge,8/27/2015,60.539
Above Discharge,8/27/2015,60.195
Above Discharge,8/27/2015,60.024
Above Discharge,8/27/2015,59.851
Above Discharge,8/27/2015,59.508
Above Discharge,8/27/2015,58.993
Above Discharge,8/27/2015,58.647
Above Discharge,8/27/2015,58.303
Above Discharge,8/27/2015,58.131
Above Discharge,8/27/2015,58.131
Above Discharge,8/27/2015,58.476
Above Discharge,8/27/2015,58.993
Above Discharge,8/27/2015,60.024
Above Discharge,8/27/2015,60.712
Above Discharge,8/27/2015,60.883
Above Discharge,8/27/2015,60.712
Above Discharge,8/27/2015,60.539
Above Discharge,8/27/2015,60.368
Above Discharge,8/27/2015,60.024
Above Discharge,8/27/2015,59.851
Above Discharge,8/27/2015,59.508
Above Discharge,8/27/2015,59.164
Above Discharge,8/27/2015,58.647
Above Discharge,8/27/2015,57.958
Above Discharge,8/28/2015,57.441
Above Discharge,8/28/2015,56.923
Above Discharge,8/28/2015,56.404
Above Discharge,8/28/2015,56.057
Above Discharge,8/28/2015,55.537
Above Discharge,8/28/2015,55.189
Above Discharge,8/28/2015,55.189
Above Discharge,8/28/2015,54.842
Above Discharge,8/28/2015,55.017
Above Discharge,8/28/2015,55.364
Above Discharge,8/28/2015,56.057
Above Discharge,8/28/2015,57.096
Above Discharge,8/28/2015,57.958
Above Discharge,8/28/2015,58.82
Above Discharge,8/28/2015,59.508
Above Discharge,8/28/2015,60.024
Above Discharge,8/28/2015,60.539
Above Discharge,8/28/2015,60.712
Above Discharge,8/28/2015,60.712
Above Discharge,8/28/2015,60.195
Above Discharge,8/28/2015,59.851
Above Discharge,8/28/2015,59.337
Above Discharge,8/28/2015,58.82
Above Discharge,8/28/2015,58.303
Above Discharge,8/29/2015,57.614
Above Discharge,8/29/2015,57.096
Above Discharge,8/29/2015,56.577
Above Discharge,8/29/2015,56.23
Above Discharge,8/29/2015,55.884
Above Discharge,8/29/2015,55.537
Above Discharge,8/29/2015,55.189
Above Discharge,8/29/2015,54.842
Above Discharge,8/29/2015,54.842
Above Discharge,8/29/2015,55.189
Above Discharge,8/29/2015,56.23
Above Discharge,8/29/2015,57.268
Above Discharge,8/29/2015,58.476
Above Discharge,8/29/2015,59.508
Above Discharge,8/29/2015,60.368
Above Discharge,8/29/2015,61.054
Above Discharge,8/29/2015,61.398
Above Discharge,8/29/2015,61.741
Above Discharge,8/29/2015,61.741
Above Discharge,8/29/2015,61.227
Above Discharge,8/29/2015,60.883
Above Discharge,8/29/2015,60.368
Above Discharge,8/29/2015,59.851
Above Discharge,8/29/2015,59.164
Above Discharge,8/30/2015,58.82
Above Discharge,8/30/2015,58.303
Above Discharge,8/30/2015,58.131
Above Discharge,8/30/2015,57.614
Above Discharge,8/30/2015,57.268
Above Discharge,8/30/2015,57.096
Above Discharge,8/30/2015,56.75
Above Discharge,8/30/2015,56.404
Above Discharge,8/30/2015,56.404
Above Discharge,8/30/2015,56.75
Above Discharge,8/30/2015,57.441
Above Discharge,8/30/2015,58.303
Above Discharge,8/30/2015,59.508
Above Discharge,8/30/2015,60.712
Above Discharge,8/30/2015,61.569
Above Discharge,8/30/2015,62.254
Above Discharge,8/30/2015,62.769
Above Discharge,8/30/2015,63.111
Above Discharge,8/30/2015,62.94
Above Discharge,8/30/2015,62.425
Above Discharge,8/30/2015,62.083
Above Discharge,8/30/2015,61.569
Above Discharge,8/30/2015,61.054
Above Discharge,8/30/2015,60.368
Above Discharge,8/31/2015,59.851
Above Discharge,8/31/2015,59.337
Above Discharge,8/31/2015,58.993
Above Discharge,8/31/2015,58.82
Above Discharge,8/31/2015,58.647
Above Discharge,8/31/2015,58.476
Above Discharge,8/31/2015,58.131
Above Discharge,8/31/2015,57.958
Above Discharge,8/31/2015,57.785
Above Discharge,8/31/2015,57.785
Above Discharge,8/31/2015,57.958
Above Discharge,8/31/2015,58.476
Above Discharge,8/31/2015,58.82
Above Discharge,8/31/2015,59.508
Above Discharge,8/31/2015,60.024
Above Discharge,8/31/2015,60.539
Above Discharge,8/31/2015,60.712
Above Discharge,8/31/2015,61.227
Above Discharge,8/31/2015,61.227
Above Discharge,8/31/2015,60.883
Above Discharge,8/31/2015,60.539
Above Discharge,8/31/2015,60.195
Above Discharge,8/31/2015,59.851
Above Discharge,8/31/2015,59.337
Above Discharge,9/1/2015,58.82
Above Discharge,9/1/2015,58.476
Above Discharge,9/1/2015,57.958
Above Discharge,9/1/2015,57.614
Above Discharge,9/1/2015,57.268
Above Discharge,9/1/2015,56.923
Above Discharge,9/1/2015,56.577
Above Discharge,9/1/2015,56.404
Above Discharge,9/1/2015,56.23
Above Discharge,9/1/2015,56.404
Above Discharge,9/1/2015,57.096
Above Discharge,9/1/2015,58.303
Above Discharge,9/1/2015,59.164
Above Discharge,9/1/2015,60.195
Above Discharge,9/1/2015,60.883
Above Discharge,9/1/2015,61.398
Above Discharge,9/1/2015,61.741
Above Discharge,9/1/2015,62.254
Above Discharge,9/1/2015,62.083
Above Discharge,9/1/2015,61.569
Above Discharge,9/1/2015,60.883
Above Discharge,9/1/2015,60.368
Above Discharge,9/1/2015,59.68
Above Discharge,9/1/2015,58.993
Above Discharge,9/2/2015,58.303
Above Discharge,9/2/2015,57.785
Above Discharge,9/2/2015,57.268
Above Discharge,9/2/2015,56.923
Above Discharge,9/2/2015,56.404
Above Discharge,9/2/2015,56.057
Above Discharge,9/2/2015,55.711
Above Discharge,9/2/2015,55.364
Above Discharge,9/2/2015,55.189
Above Discharge,9/2/2015,55.364
Above Discharge,9/2/2015,56.404
Above Discharge,9/2/2015,57.268
Above Discharge,9/2/2015,58.476
Above Discharge,9/2/2015,59.508
Above Discharge,9/2/2015,60.368
Above Discharge,9/2/2015,60.883
Above Discharge,9/2/2015,61.569
Above Discharge,9/2/2015,62.083
Above Discharge,9/2/2015,62.083
Above Discharge,9/2/2015,61.569
Above Discharge,9/2/2015,61.054
Above Discharge,9/2/2015,60.712
Above Discharge,9/2/2015,60.024
Above Discharge,9/2/2015,59.337
Above Discharge,9/3/2015,58.647
Above Discharge,9/3/2015,58.131
Above Discharge,9/3/2015,57.785
Above Discharge,9/3/2015,57.614
Above Discharge,9/3/2015,57.441
Above Discharge,9/3/2015,57.441
Above Discharge,9/3/2015,57.268
Above Discharge,9/3/2015,56.923
Above Discharge,9/3/2015,56.75
Above Discharge,9/3/2015,56.75
Above Discharge,9/3/2015,57.614
Above Discharge,9/3/2015,58.647
Above Discharge,9/3/2015,59.508
Above Discharge,9/3/2015,60.368
Above Discharge,9/3/2015,60.883
Above Discharge,9/3/2015,61.398
Above Discharge,9/3/2015,61.741
Above Discharge,9/3/2015,61.741
Above Discharge,9/3/2015,61.569
Above Discharge,9/3/2015,61.227
Above Discharge,9/3/2015,60.883
Above Discharge,9/3/2015,60.539
Above Discharge,9/3/2015,60.195
Above Discharge,9/3/2015,59.851
Above Discharge,9/4/2015,59.508
Above Discharge,9/4/2015,59.337
Above Discharge,9/4/2015,58.993
Above Discharge,9/4/2015,58.82
Above Discharge,9/4/2015,58.476
Above Discharge,9/4/2015,58.131
Above Discharge,9/4/2015,57.785
Above Discharge,9/4/2015,57.268
Above Discharge,9/4/2015,57.096
Above Discharge,9/4/2015,57.096
Above Discharge,9/4/2015,57.958
Above Discharge,9/4/2015,58.993
Above Discharge,9/4/2015,59.851
Above Discharge,9/4/2015,60.539
Above Discharge,9/4/2015,61.227
Above Discharge,9/4/2015,61.741
Above Discharge,9/4/2015,62.254
Above Discharge,9/4/2015,62.254
Above Discharge,9/4/2015,61.741
Above Discharge,9/4/2015,61.398
Above Discharge,9/4/2015,61.054
Above Discharge,9/4/2015,60.712
Above Discharge,9/4/2015,60.368
Above Discharge,9/4/2015,60.024
Above Discharge,9/5/2015,59.68
Above Discharge,9/5/2015,59.337
Above Discharge,9/5/2015,59.164
Above Discharge,9/5/2015,58.993
Above Discharge,9/5/2015,58.993
Above Discharge,9/5/2015,58.82
Above Discharge,9/5/2015,58.476
Above Discharge,9/5/2015,58.303
Above Discharge,9/5/2015,58.131
Above Discharge,9/5/2015,58.131
Above Discharge,9/5/2015,58.131
Above Discharge,9/5/2015,58.476
Above Discharge,9/5/2015,59.337
Above Discharge,9/5/2015,60.195
Above Discharge,9/5/2015,60.883
Above Discharge,9/5/2015,61.398
Above Discharge,9/5/2015,61.912
Above Discharge,9/5/2015,62.425
Above Discharge,9/5/2015,62.254
Above Discharge,9/5/2015,61.912
Above Discharge,9/5/2015,61.569
Above Discharge,9/5/2015,61.227
Above Discharge,9/5/2015,60.539
Above Discharge,9/5/2015,60.024
Above Discharge,9/6/2015,59.508
Above Discharge,9/6/2015,59.164
Above Discharge,9/6/2015,58.82
Above Discharge,9/6/2015,58.476
Above Discharge,9/6/2015,58.131
Above Discharge,9/6/2015,57.785
Above Discharge,9/6/2015,57.441
Above Discharge,9/6/2015,57.268
Above Discharge,9/6/2015,56.923
Above Discharge,9/6/2015,56.923
Above Discharge,9/6/2015,57.441
Above Discharge,9/6/2015,58.131
Above Discharge,9/6/2015,58.82
Above Discharge,9/6/2015,59.337
Above Discharge,9/6/2015,60.024
Above Discharge,9/6/2015,60.368
Above Discharge,9/6/2015,60.712
Above Discharge,9/6/2015,61.054
Above Discharge,9/6/2015,60.883
Above Discharge,9/6/2015,60.539
Above Discharge,9/6/2015,60.195
Above Discharge,9/6/2015,59.851
Above Discharge,9/6/2015,59.337
Above Discharge,9/6/2015,58.82
Above Discharge,9/7/2015,58.303
Above Discharge,9/7/2015,57.958
Above Discharge,9/7/2015,57.614
Above Discharge,9/7/2015,57.441
Above Discharge,9/7/2015,57.096
Above Discharge,9/7/2015,56.923
Above Discharge,9/7/2015,56.577
Above Discharge,9/7/2015,56.23
Above Discharge,9/7/2015,56.23
Above Discharge,9/7/2015,56.404
Above Discharge,9/7/2015,56.75
Above Discharge,9/7/2015,57.958
Above Discharge,9/7/2015,59.164
Above Discharge,9/7/2015,59.851
Above Discharge,9/7/2015,60.368
Above Discharge,9/7/2015,60.883
Above Discharge,9/7/2015,61.227
Above Discharge,9/7/2015,61.569
Above Discharge,9/7/2015,61.227
Above Discharge,9/7/2015,60.883
Above Discharge,9/7/2015,60.539
Above Discharge,9/7/2015,59.851
Above Discharge,9/7/2015,59.337
Above Discharge,9/7/2015,58.476
Above Discharge,9/8/2015,57.614
Above Discharge,9/8/2015,56.75
Above Discharge,9/8/2015,55.884
Above Discharge,9/8/2015,55.189
Above Discharge,9/8/2015,54.322
Above Discharge,9/8/2015,53.623
Above Discharge,9/8/2015,53.1
Above Discharge,9/8/2015,52.75
Above Discharge,9/8/2015,52.576
Above Discharge,9/8/2015,52.925
Above Discharge,9/8/2015,53.798
Above Discharge,9/8/2015,54.842
Above Discharge,9/8/2015,55.884
Above Discharge,9/8/2015,56.577
Above Discharge,9/8/2015,57.268
Above Discharge,9/8/2015,57.785
Above Discharge,9/8/2015,57.958
Above Discharge,9/8/2015,58.476
Above Discharge,9/8/2015,58.476
Above Discharge,9/8/2015,58.131
Above Discharge,9/8/2015,57.958
Above Discharge,9/8/2015,57.441
Above Discharge,9/8/2015,56.923
Above Discharge,9/8/2015,56.23
Above Discharge,9/9/2015,55.711
Above Discharge,9/9/2015,55.189
Above Discharge,9/9/2015,54.669
Above Discharge,9/9/2015,54.495
Above Discharge,9/9/2015,54.322
Above Discharge,9/9/2015,54.322
Above Discharge,9/9/2015,54.147
Above Discharge,9/9/2015,53.973
Above Discharge,9/9/2015,53.623
Above Discharge,9/9/2015,53.798
Above Discharge,9/9/2015,54.495
Above Discharge,9/9/2015,55.711
Above Discharge,9/9/2015,56.577
Above Discharge,9/9/2015,57.441
Above Discharge,9/9/2015,58.131
Above Discharge,9/9/2015,58.647
Above Discharge,9/9/2015,58.993
Above Discharge,9/9/2015,59.337
Above Discharge,9/9/2015,59.337
Above Discharge,9/9/2015,58.82
Above Discharge,9/9/2015,58.476
Above Discharge,9/9/2015,57.785
Above Discharge,9/9/2015,57.096
Above Discharge,9/9/2015,56.23
Above Discharge,9/10/2015,55.364
Above Discharge,9/10/2015,54.669
Above Discharge,9/10/2015,54.147
Above Discharge,9/10/2015,53.798
Above Discharge,9/10/2015,53.623
Above Discharge,9/10/2015,53.274
Above Discharge,9/10/2015,53.1
Above Discharge,9/10/2015,52.925
Above Discharge,9/10/2015,53.1
Above Discharge,9/10/2015,53.274
Above Discharge,9/10/2015,53.798
Above Discharge,9/10/2015,54.495
Above Discharge,9/10/2015,55.017
Above Discharge,9/10/2015,55.537
Above Discharge,9/10/2015,56.057
Above Discharge,9/10/2015,56.404
Above Discharge,9/10/2015,56.75
Above Discharge,9/10/2015,56.75
Above Discharge,9/10/2015,56.75
Above Discharge,9/10/2015,56.75
Above Discharge,9/10/2015,56.404
Above Discharge,9/10/2015,55.884
Above Discharge,9/10/2015,55.537
Above Discharge,9/10/2015,55.189
Above Discharge,9/11/2015,54.669
Above Discharge,9/11/2015,54.322
Above Discharge,9/11/2015,53.973
Above Discharge,9/11/2015,53.973
Above Discharge,9/11/2015,53.623
Above Discharge,9/11/2015,53.449
Above Discharge,9/11/2015,53.1
Above Discharge,9/11/2015,52.576
Above Discharge,9/11/2015,52.401
Above Discharge,9/11/2015,52.576
Above Discharge,9/11/2015,53.449
Above Discharge,9/11/2015,54.669
Above Discharge,9/11/2015,55.537
Above Discharge,9/11/2015,56.057
Above Discharge,9/11/2015,56.75
Above Discharge,9/11/2015,56.923
Above Discharge,9/11/2015,57.268
Above Discharge,9/11/2015,57.785
Above Discharge,9/11/2015,57.785
Above Discharge,9/11/2015,57.441
Above Discharge,9/11/2015,56.923
Above Discharge,9/11/2015,56.23
Above Discharge,9/11/2015,55.884
Above Discharge,9/11/2015,55.537
Above Discharge,9/12/2015,54.842
Above Discharge,9/12/2015,54.495
Above Discharge,9/12/2015,53.973
Above Discharge,9/12/2015,53.449
Above Discharge,9/12/2015,53.1
Above Discharge,9/12/2015,52.75
Above Discharge,9/12/2015,52.401
Above Discharge,9/12/2015,52.05
Above Discharge,9/12/2015,51.699
Above Discharge,9/12/2015,52.05
Above Discharge,9/12/2015,53.1
Above Discharge,9/12/2015,54.322
Above Discharge,9/12/2015,55.537
Above Discharge,9/12/2015,56.23
Above Discharge,9/12/2015,57.096
Above Discharge,9/12/2015,57.268
Above Discharge,9/12/2015,57.441
Above Discharge,9/12/2015,57.958
Above Discharge,9/12/2015,58.303
Above Discharge,9/12/2015,57.958
Above Discharge,9/12/2015,57.441
Above Discharge,9/12/2015,56.923
Above Discharge,9/12/2015,56.23
Above Discharge,9/12/2015,55.537
Above Discharge,9/13/2015,54.842
Above Discharge,9/13/2015,54.495
Above Discharge,9/13/2015,54.147
Above Discharge,9/13/2015,53.798
Above Discharge,9/13/2015,53.798
Above Discharge,9/13/2015,53.798
Above Discharge,9/13/2015,53.623
Above Discharge,9/13/2015,53.449
Above Discharge,9/13/2015,53.449
Above Discharge,9/13/2015,53.798
Above Discharge,9/13/2015,54.669
Above Discharge,9/13/2015,55.884
Above Discharge,9/13/2015,56.923
Above Discharge,9/13/2015,57.785
Above Discharge,9/13/2015,58.303
Above Discharge,9/13/2015,58.82
Above Discharge,9/13/2015,59.164
Above Discharge,9/13/2015,59.68
Above Discharge,9/13/2015,59.68
Above Discharge,9/13/2015,59.164
Above Discharge,9/13/2015,58.476
Above Discharge,9/13/2015,57.958
Above Discharge,9/13/2015,57.268
Above Discharge,9/13/2015,56.577
Above Discharge,9/14/2015,55.884
Above Discharge,9/14/2015,55.189
Above Discharge,9/14/2015,54.842
Above Discharge,9/14/2015,54.495
Above Discharge,9/14/2015,54.147
Above Discharge,9/14/2015,53.798
Above Discharge,9/14/2015,53.449
Above Discharge,9/14/2015,53.1
Above Discharge,9/14/2015,52.925
Above Discharge,9/14/2015,53.274
Above Discharge,9/14/2015,54.147
Above Discharge,9/14/2015,55.364
Above Discharge,9/14/2015,56.577
Above Discharge,9/14/2015,57.441
Above Discharge,9/14/2015,58.303
Above Discharge,9/14/2015,58.82
Above Discharge,9/14/2015,59.164
Above Discharge,9/14/2015,59.508
Above Discharge,9/14/2015,59.508
Above Discharge,9/14/2015,59.164
Above Discharge,9/14/2015,58.647
Above Discharge,9/14/2015,58.131
Above Discharge,9/14/2015,57.614
Above Discharge,9/14/2015,57.268
Above Discharge,9/15/2015,56.923
Above Discharge,9/15/2015,56.404
Above Discharge,9/15/2015,56.23
Above Discharge,9/15/2015,55.884
Above Discharge,9/15/2015,55.537
Above Discharge,9/15/2015,55.189
Above Discharge,9/15/2015,54.842
Above Discharge,9/15/2015,54.669
Above Discharge,9/15/2015,54.495
Above Discharge,9/15/2015,54.669
Above Discharge,9/15/2015,55.189
Above Discharge,9/15/2015,56.23
Above Discharge,9/15/2015,57.441
Above Discharge,9/15/2015,58.303
Above Discharge,9/15/2015,58.993
Above Discharge,9/15/2015,59.337
Above Discharge,9/15/2015,59.508
Above Discharge,9/15/2015,59.68
Above Discharge,9/15/2015,59.68
Above Discharge,9/15/2015,59.337
Above Discharge,9/15/2015,58.993
Above Discharge,9/15/2015,58.647
Above Discharge,9/15/2015,58.476
Above Discharge,9/15/2015,58.131
Above Discharge,9/16/2015,57.785
Above Discharge,9/16/2015,57.614
Above Discharge,9/16/2015,57.268
Above Discharge,9/16/2015,56.75
Above Discharge,9/16/2015,56.404
Above Discharge,9/16/2015,55.884
Above Discharge,9/16/2015,55.537
Above Discharge,9/16/2015,55.017
Above Discharge,9/16/2015,54.669
Above Discharge,9/16/2015,55.017
Above Discharge,9/16/2015,55.364
Above Discharge,9/16/2015,56.23
Above Discharge,9/16/2015,57.096
Above Discharge,9/16/2015,58.131
Above Discharge,9/16/2015,58.82
Above Discharge,9/16/2015,59.337
Above Discharge,9/16/2015,59.508
Above Discharge,9/16/2015,60.195
Above Discharge,9/16/2015,60.195
Above Discharge,9/16/2015,59.851
Above Discharge,9/16/2015,59.337
Above Discharge,9/16/2015,59.164
Above Discharge,9/16/2015,58.82
Above Discharge,9/16/2015,58.476
Above Discharge,9/17/2015,58.131
Above Discharge,9/17/2015,57.785
Above Discharge,9/17/2015,57.441
Above Discharge,9/17/2015,57.096
Above Discharge,9/17/2015,56.75
Above Discharge,9/17/2015,56.23
Above Discharge,9/17/2015,55.884
Above Discharge,9/17/2015,55.364
Above Discharge,9/17/2015,55.189
Above Discharge,9/17/2015,55.017
Above Discharge,9/17/2015,55.017
Above Discharge,9/17/2015,55.189
Above Discharge,9/17/2015,55.711
Above Discharge,9/17/2015,56.23
Above Discharge,9/17/2015,56.75
Above Discharge,9/17/2015,57.096
Above Discharge,9/17/2015,57.268
Above Discharge,9/17/2015,57.268
Above Discharge,9/17/2015,57.096
Above Discharge,9/17/2015,56.75
Above Discharge,9/17/2015,56.404
Above Discharge,9/17/2015,56.057
Above Discharge,9/17/2015,55.711
Above Discharge,9/17/2015,55.537
Above Discharge,9/18/2015,55.189
Above Discharge,9/18/2015,55.017
Above Discharge,9/18/2015,54.842
Above Discharge,9/18/2015,54.842
Above Discharge,9/18/2015,54.669
Above Discharge,9/18/2015,54.669
Above Discharge,9/18/2015,54.669
Above Discharge,9/18/2015,54.495
Above Discharge,9/18/2015,54.322
Above Discharge,9/18/2015,54.322
Above Discharge,9/18/2015,54.669
Above Discharge,9/18/2015,54.669
Above Discharge,9/18/2015,54.842
Above Discharge,9/18/2015,55.189
Above Discharge,9/18/2015,55.537
Above Discharge,9/18/2015,55.537
Above Discharge,9/18/2015,55.537
Above Discharge,9/18/2015,55.537
Above Discharge,9/18/2015,55.364
Above Discharge,9/18/2015,54.842
Above Discharge,9/18/2015,54.495
Above Discharge,9/18/2015,53.798
Above Discharge,9/18/2015,53.274
Above Discharge,9/18/2015,52.576
Above Discharge,9/19/2015,51.874
Above Discharge,9/19/2015,51.523
Above Discharge,9/19/2015,51.172
Above Discharge,9/19/2015,50.995
Above Discharge,9/19/2015,50.643
Above Discharge,9/19/2015,50.29
Above Discharge,9/19/2015,50.113
Above Discharge,9/19/2015,49.937
Above Discharge,9/19/2015,49.759
Above Discharge,9/19/2015,50.113
Above Discharge,9/19/2015,50.995
Above Discharge,9/19/2015,52.05
Above Discharge,9/19/2015,53.1
Above Discharge,9/19/2015,53.973
Above Discharge,9/19/2015,54.669
Above Discharge,9/19/2015,55.364
Above Discharge,9/19/2015,55.711
Above Discharge,9/19/2015,56.404
Above Discharge,9/19/2015,56.23
Above Discharge,9/19/2015,56.057
Above Discharge,9/19/2015,55.711
Above Discharge,9/19/2015,55.364
Above Discharge,9/19/2015,54.669
Above Discharge,9/19/2015,53.973
Above Discharge,9/20/2015,53.623
Above Discharge,9/20/2015,53.1
Above Discharge,9/20/2015,52.576
Above Discharge,9/20/2015,52.05
Above Discharge,9/20/2015,51.699
Above Discharge,9/20/2015,50.995
Above Discharge,9/20/2015,50.466
Above Discharge,9/20/2015,50.113
Above Discharge,9/20/2015,49.759
Above Discharge,9/20/2015,49.937
Above Discharge,9/20/2015,50.819
Above Discharge,9/20/2015,52.05
Above Discharge,9/20/2015,53.449
Above Discharge,9/20/2015,54.147
Above Discharge,9/20/2015,55.017
Above Discharge,9/20/2015,55.711
Above Discharge,9/20/2015,56.057
Above Discharge,9/20/2015,56.577
Above Discharge,9/20/2015,56.577
Above Discharge,9/20/2015,56.404
Above Discharge,9/20/2015,56.057
Above Discharge,9/20/2015,55.711
Above Discharge,9/20/2015,55.017
Above Discharge,9/20/2015,54.495
Above Discharge,9/21/2015,53.973
Above Discharge,9/21/2015,53.623
Above Discharge,9/21/2015,53.274
Above Discharge,9/21/2015,53.1
Above Discharge,9/21/2015,52.925
Above Discharge,9/21/2015,52.576
Above Discharge,9/21/2015,52.401
Above Discharge,9/21/2015,51.874
Above Discharge,9/21/2015,51.699
Above Discharge,9/21/2015,51.699
Above Discharge,9/21/2015,52.75
Above Discharge,9/21/2015,53.973
Above Discharge,9/21/2015,55.189
Above Discharge,9/21/2015,55.884
Above Discharge,9/21/2015,56.75
Above Discharge,9/21/2015,57.268
Above Discharge,9/21/2015,57.614
Above Discharge,9/21/2015,58.131
Above Discharge,9/21/2015,57.958
Above Discharge,9/21/2015,57.614
Above Discharge,9/21/2015,57.441
Above Discharge,9/21/2015,56.923
Above Discharge,9/21/2015,56.23
Above Discharge,9/21/2015,55.537
Above Discharge,9/22/2015,55.017
