ID,DateTime,TempF,Location,,
1069,7/20/2015 15:00,78.777,Gordon Creek #2,,
1070,7/20/2015 15:15,78.559,Gordon Creek #2,,
1071,7/20/2015 15:30,77.945,Gordon Creek #2,,
1072,7/20/2015 15:45,77.945,Gordon Creek #2,,
1073,7/20/2015 16:00,78.296,Gordon Creek #2,,
1074,7/20/2015 16:15,76.899,Gordon Creek #2,,
1075,7/20/2015 16:30,78.208,Gordon Creek #2,,
1076,7/20/2015 16:45,78.822,Gordon Creek #2,,
1077,7/20/2015 17:00,78.602,Gordon Creek #2,,
1078,7/20/2015 17:15,78.822,Gordon Creek #2,,
1079,7/20/2015 17:30,77.727,Gordon Creek #2,,
1080,7/20/2015 17:45,76.375,Gordon Creek #2,,
1081,7/20/2015 18:00,74.77,Gordon Creek #2,,
1082,7/20/2015 18:15,73.386,Gordon Creek #2,,
1083,7/20/2015 18:30,72.869,Gordon Creek #2,,
1084,7/20/2015 18:45,72.394,Gordon Creek #2,,
1085,7/20/2015 19:00,72.523,Gordon Creek #2,,
1086,7/20/2015 19:15,72.05,Gordon Creek #2,,
1087,7/20/2015 19:30,71.317,Gordon Creek #2,,
1088,7/20/2015 19:45,70.201,Gordon Creek #2,,
1089,7/20/2015 20:00,70.243,Gordon Creek #2,,
1090,7/20/2015 20:15,69.901,Gordon Creek #2,,
1091,7/20/2015 20:30,68.742,Gordon Creek #2,,
1092,7/20/2015 20:45,67.543,Gordon Creek #2,,
1093,7/20/2015 21:00,66.515,Gordon Creek #2,,
1094,7/20/2015 21:15,65.102,Gordon Creek #2,,
1095,7/20/2015 21:30,63.819,Gordon Creek #2,,
1096,7/20/2015 21:45,63.433,Gordon Creek #2,,
1097,7/20/2015 22:00,63.304,Gordon Creek #2,,
1098,7/20/2015 22:15,62.447,Gordon Creek #2,,
1099,7/20/2015 22:30,61.677,Gordon Creek #2,,
1100,7/20/2015 22:45,61.119,Gordon Creek #2,,
1101,7/20/2015 23:00,60.948,Gordon Creek #2,,
1102,7/20/2015 23:15,61.032,Gordon Creek #2,,
1103,7/20/2015 23:30,61.075,Gordon Creek #2,,
1104,7/20/2015 23:45,60.346,Gordon Creek #2,,
1105,7/21/2015 0:00,59.616,Gordon Creek #2,,
1106,7/21/2015 0:15,59.486,Gordon Creek #2,,
1107,7/21/2015 0:30,58.842,Gordon Creek #2,,
1108,7/21/2015 0:45,58.582,Gordon Creek #2,,
1109,7/21/2015 1:00,58.368,Gordon Creek #2,,
1110,7/21/2015 1:15,57.979,Gordon Creek #2,,
1111,7/21/2015 1:30,57.722,Gordon Creek #2,,
1112,7/21/2015 1:45,57.549,Gordon Creek #2,,
1113,7/21/2015 2:00,57.42,Gordon Creek #2,,
1114,7/21/2015 2:15,57.29,Gordon Creek #2,,
1115,7/21/2015 2:30,56.944,Gordon Creek #2,,
1116,7/21/2015 2:45,56.728,Gordon Creek #2,,
1117,7/21/2015 3:00,56.383,Gordon Creek #2,,
1118,7/21/2015 3:15,56.035,Gordon Creek #2,,
1119,7/21/2015 3:30,55.949,Gordon Creek #2,,
1120,7/21/2015 3:45,55.992,Gordon Creek #2,,
1121,7/21/2015 4:00,55.906,Gordon Creek #2,,
1122,7/21/2015 4:15,56.035,Gordon Creek #2,,
1123,7/21/2015 4:30,55.863,Gordon Creek #2,,
1124,7/21/2015 4:45,55.647,Gordon Creek #2,,
1125,7/21/2015 5:00,55.863,Gordon Creek #2,,
1126,7/21/2015 5:15,56.035,Gordon Creek #2,,
1127,7/21/2015 5:30,55.992,Gordon Creek #2,,
1128,7/21/2015 5:45,56.079,Gordon Creek #2,,
1129,7/21/2015 6:00,56.165,Gordon Creek #2,,
1130,7/21/2015 6:15,56.512,Gordon Creek #2,,
1131,7/21/2015 6:30,56.772,Gordon Creek #2,,
1132,7/21/2015 6:45,57.376,Gordon Creek #2,,
1133,7/21/2015 7:00,57.463,Gordon Creek #2,,
1134,7/21/2015 7:15,57.549,Gordon Creek #2,,
1135,7/21/2015 7:30,58.066,Gordon Creek #2,,
1136,7/21/2015 7:45,60.991,Gordon Creek #2,,
1137,7/21/2015 8:00,63.99,Gordon Creek #2,,
1138,7/21/2015 8:15,65.444,Gordon Creek #2,,
1139,7/21/2015 8:30,65.059,Gordon Creek #2,,
1140,7/21/2015 8:45,64.76,Gordon Creek #2,,
1141,7/21/2015 9:00,65.188,Gordon Creek #2,,
1142,7/21/2015 9:15,65.359,Gordon Creek #2,,
1143,7/21/2015 9:30,65.745,Gordon Creek #2,,
1144,7/21/2015 9:45,66.043,Gordon Creek #2,,
1145,7/21/2015 10:00,66.729,Gordon Creek #2,,
1146,7/21/2015 10:15,68.698,Gordon Creek #2,,
1147,7/21/2015 10:30,68.913,Gordon Creek #2,,
1148,7/21/2015 10:45,68.484,Gordon Creek #2,,
1149,7/21/2015 11:00,69.557,Gordon Creek #2,,
1150,7/21/2015 11:15,71.103,Gordon Creek #2,,
1151,7/21/2015 11:30,72.136,Gordon Creek #2,,
1152,7/21/2015 11:45,72.61,Gordon Creek #2,,
1153,7/21/2015 12:00,71.361,Gordon Creek #2,,
1154,7/21/2015 12:15,70.93,Gordon Creek #2,,
1155,7/21/2015 12:30,70.459,Gordon Creek #2,,
1156,7/21/2015 12:45,69.858,Gordon Creek #2,,
1157,7/21/2015 13:00,69.557,Gordon Creek #2,,
1158,7/21/2015 13:15,68.742,Gordon Creek #2,,
1159,7/21/2015 13:30,68.443,Gordon Creek #2,,
1160,7/21/2015 13:45,68.356,Gordon Creek #2,,
1161,7/21/2015 14:00,68.185,Gordon Creek #2,,
1162,7/21/2015 14:15,67.885,Gordon Creek #2,,
1163,7/21/2015 14:30,68.013,Gordon Creek #2,,
1164,7/21/2015 14:45,68.356,Gordon Creek #2,,
1165,7/21/2015 15:00,68.313,Gordon Creek #2,,
1166,7/21/2015 15:15,69.042,Gordon Creek #2,,
1167,7/21/2015 15:30,69.427,Gordon Creek #2,,
1168,7/21/2015 15:45,69.557,Gordon Creek #2,,
1169,7/21/2015 16:00,70.286,Gordon Creek #2,,
1170,7/21/2015 16:15,70.887,Gordon Creek #2,,
1171,7/21/2015 16:30,70.716,Gordon Creek #2,,
1172,7/21/2015 16:45,70.243,Gordon Creek #2,,
1173,7/21/2015 17:00,70.072,Gordon Creek #2,,
1174,7/21/2015 17:15,69.858,Gordon Creek #2,,
1175,7/21/2015 17:30,70.243,Gordon Creek #2,,
1176,7/21/2015 17:45,70.803,Gordon Creek #2,,
1177,7/21/2015 18:00,70.459,Gordon Creek #2,,
1178,7/21/2015 18:15,70.286,Gordon Creek #2,,
1179,7/21/2015 18:30,70.243,Gordon Creek #2,,
1180,7/21/2015 18:45,69.471,Gordon Creek #2,,
1181,7/21/2015 19:00,69.256,Gordon Creek #2,,
1182,7/21/2015 19:15,68.956,Gordon Creek #2,,
1183,7/21/2015 19:30,68.785,Gordon Creek #2,,
1184,7/21/2015 19:45,68.785,Gordon Creek #2,,
1185,7/21/2015 20:00,68.527,Gordon Creek #2,,
1186,7/21/2015 20:15,68.227,Gordon Creek #2,,
1187,7/21/2015 20:30,67.671,Gordon Creek #2,,
1188,7/21/2015 20:45,67.158,Gordon Creek #2,,
1189,7/21/2015 21:00,66.772,Gordon Creek #2,,
1190,7/21/2015 21:15,66.258,Gordon Creek #2,,
1191,7/21/2015 21:30,65.658,Gordon Creek #2,,
1192,7/21/2015 21:45,65.273,Gordon Creek #2,,
1193,7/21/2015 22:00,65.145,Gordon Creek #2,,
1194,7/21/2015 22:15,64.76,Gordon Creek #2,,
1195,7/21/2015 22:30,64.632,Gordon Creek #2,,
1196,7/21/2015 22:45,64.546,Gordon Creek #2,,
1197,7/21/2015 23:00,63.862,Gordon Creek #2,,
1198,7/21/2015 23:15,63.304,Gordon Creek #2,,
1199,7/21/2015 23:30,62.577,Gordon Creek #2,,
1200,7/21/2015 23:45,62.019,Gordon Creek #2,,
1201,7/22/2015 0:00,61.59,Gordon Creek #2,,
1202,7/22/2015 0:15,61.248,Gordon Creek #2,,
1203,7/22/2015 0:30,60.948,Gordon Creek #2,,
1204,7/22/2015 0:45,60.818,Gordon Creek #2,,
1205,7/22/2015 1:00,60.604,Gordon Creek #2,,
1206,7/22/2015 1:15,60.26,Gordon Creek #2,,
1207,7/22/2015 1:30,60.003,Gordon Creek #2,,
1208,7/22/2015 1:45,60.561,Gordon Creek #2,,
1209,7/22/2015 2:00,60.991,Gordon Creek #2,,
1210,7/22/2015 2:15,61.205,Gordon Creek #2,,
1211,7/22/2015 2:30,61.376,Gordon Creek #2,,
1212,7/22/2015 2:45,61.29,Gordon Creek #2,,
1213,7/22/2015 3:00,61.205,Gordon Creek #2,,
1214,7/22/2015 3:15,61.248,Gordon Creek #2,,
1215,7/22/2015 3:30,61.419,Gordon Creek #2,,
1216,7/22/2015 3:45,61.419,Gordon Creek #2,,
1217,7/22/2015 4:00,61.462,Gordon Creek #2,,
1218,7/22/2015 4:15,61.633,Gordon Creek #2,,
1219,7/22/2015 4:30,61.761,Gordon Creek #2,,
1220,7/22/2015 4:45,61.848,Gordon Creek #2,,
1221,7/22/2015 5:00,61.761,Gordon Creek #2,,
1222,7/22/2015 5:15,61.506,Gordon Creek #2,,
1223,7/22/2015 5:30,61.547,Gordon Creek #2,,
1224,7/22/2015 5:45,61.376,Gordon Creek #2,,
1225,7/22/2015 6:00,61.333,Gordon Creek #2,,
1226,7/22/2015 6:15,61.29,Gordon Creek #2,,
1227,7/22/2015 6:30,61.248,Gordon Creek #2,,
1228,7/22/2015 6:45,61.075,Gordon Creek #2,,
1229,7/22/2015 7:00,60.818,Gordon Creek #2,,
1230,7/22/2015 7:15,60.647,Gordon Creek #2,,
1231,7/22/2015 7:30,60.733,Gordon Creek #2,,
1232,7/22/2015 7:45,61.891,Gordon Creek #2,,
1233,7/22/2015 8:00,65.017,Gordon Creek #2,,
1234,7/22/2015 8:15,67.671,Gordon Creek #2,,
1235,7/22/2015 8:30,69.6,Gordon Creek #2,,
1236,7/22/2015 8:45,70.673,Gordon Creek #2,,
1237,7/22/2015 9:00,71.361,Gordon Creek #2,,
1238,7/22/2015 9:15,72.394,Gordon Creek #2,,
1239,7/22/2015 9:30,72.351,Gordon Creek #2,,
1240,7/22/2015 9:45,73.602,Gordon Creek #2,,
1241,7/22/2015 10:00,74.295,Gordon Creek #2,,
1242,7/22/2015 10:15,75.681,Gordon Creek #2,,
1243,7/22/2015 10:30,75.898,Gordon Creek #2,,
1244,7/22/2015 10:45,73.515,Gordon Creek #2,,
1245,7/22/2015 11:00,74.295,Gordon Creek #2,,
1246,7/22/2015 11:15,75.637,Gordon Creek #2,,
1247,7/22/2015 11:30,77.292,Gordon Creek #2,,
1248,7/22/2015 11:45,77.335,Gordon Creek #2,,
1249,7/22/2015 12:00,78.208,Gordon Creek #2,,
1250,7/22/2015 12:15,77.421,Gordon Creek #2,,
1251,7/22/2015 12:30,77.859,Gordon Creek #2,,
1252,7/22/2015 12:45,78.645,Gordon Creek #2,,
1253,7/22/2015 13:00,79.876,Gordon Creek #2,,
1254,7/22/2015 13:15,78.91,Gordon Creek #2,,
1255,7/22/2015 13:30,78.733,Gordon Creek #2,,
1256,7/22/2015 13:45,79.876,Gordon Creek #2,,
1257,7/22/2015 14:00,80.227,Gordon Creek #2,,
1258,7/22/2015 14:15,81.244,Gordon Creek #2,,
1259,7/22/2015 14:30,81.819,Gordon Creek #2,,
1260,7/22/2015 14:45,81.466,Gordon Creek #2,,
1261,7/22/2015 15:00,81.066,Gordon Creek #2,,
1262,7/22/2015 15:15,80.668,Gordon Creek #2,,
1263,7/22/2015 15:30,81.997,Gordon Creek #2,,
1264,7/22/2015 15:45,82.62,Gordon Creek #2,,
1265,7/22/2015 16:00,82.175,Gordon Creek #2,,
1266,7/22/2015 16:15,82.175,Gordon Creek #2,,
1267,7/22/2015 16:30,82.218,Gordon Creek #2,,
1268,7/22/2015 16:45,82.308,Gordon Creek #2,,
1269,7/22/2015 17:00,81.554,Gordon Creek #2,,
1270,7/22/2015 17:15,82.308,Gordon Creek #2,,
1271,7/22/2015 17:30,80.89,Gordon Creek #2,,
1272,7/22/2015 17:45,79.7,Gordon Creek #2,,
1273,7/22/2015 18:00,79.831,Gordon Creek #2,,
1274,7/22/2015 18:15,80.227,Gordon Creek #2,,
1275,7/22/2015 18:30,78.296,Gordon Creek #2,,
1276,7/22/2015 18:45,76.636,Gordon Creek #2,,
1277,7/22/2015 19:00,76.028,Gordon Creek #2,,
1278,7/22/2015 19:15,75.508,Gordon Creek #2,,
1279,7/22/2015 19:30,75.204,Gordon Creek #2,,
1280,7/22/2015 19:45,74.856,Gordon Creek #2,,
1281,7/22/2015 20:00,74.424,Gordon Creek #2,,
1282,7/22/2015 20:15,73.904,Gordon Creek #2,,
1283,7/22/2015 20:30,73.256,Gordon Creek #2,,
1284,7/22/2015 20:45,72.394,Gordon Creek #2,,
1285,7/22/2015 21:00,71.704,Gordon Creek #2,,
1286,7/22/2015 21:15,71.103,Gordon Creek #2,,
1287,7/22/2015 21:30,70.502,Gordon Creek #2,,
1288,7/22/2015 21:45,70.029,Gordon Creek #2,,
1289,7/22/2015 22:00,69.942,Gordon Creek #2,,
1290,7/22/2015 22:15,69.685,Gordon Creek #2,,
1291,7/22/2015 22:30,69.386,Gordon Creek #2,,
1292,7/22/2015 22:45,69.129,Gordon Creek #2,,
1293,7/22/2015 23:00,68.828,Gordon Creek #2,,
1294,7/22/2015 23:15,68.614,Gordon Creek #2,,
1295,7/22/2015 23:30,68.227,Gordon Creek #2,,
1296,7/22/2015 23:45,67.885,Gordon Creek #2,,
1297,7/23/2015 0:00,67.543,Gordon Creek #2,,
1298,7/23/2015 0:15,67.242,Gordon Creek #2,,
1299,7/23/2015 0:30,67.071,Gordon Creek #2,,
1300,7/23/2015 0:45,66.686,Gordon Creek #2,,
1301,7/23/2015 1:00,66.385,Gordon Creek #2,,
1302,7/23/2015 1:15,65.959,Gordon Creek #2,,
1303,7/23/2015 1:30,65.658,Gordon Creek #2,,
1304,7/23/2015 1:45,65.188,Gordon Creek #2,,
1305,7/23/2015 2:00,65.017,Gordon Creek #2,,
1306,7/23/2015 2:15,64.503,Gordon Creek #2,,
1307,7/23/2015 2:30,64.503,Gordon Creek #2,,
1308,7/23/2015 2:45,64.418,Gordon Creek #2,,
1309,7/23/2015 3:00,64.503,Gordon Creek #2,,
1310,7/23/2015 3:15,64.459,Gordon Creek #2,,
1311,7/23/2015 3:30,64.375,Gordon Creek #2,,
1312,7/23/2015 3:45,64.288,Gordon Creek #2,,
1313,7/23/2015 4:00,64.117,Gordon Creek #2,,
1314,7/23/2015 4:15,63.946,Gordon Creek #2,,
1315,7/23/2015 4:30,63.732,Gordon Creek #2,,
1316,7/23/2015 4:45,63.304,Gordon Creek #2,,
1317,7/23/2015 5:00,63.133,Gordon Creek #2,,
1318,7/23/2015 5:15,62.919,Gordon Creek #2,,
1319,7/23/2015 5:30,62.834,Gordon Creek #2,,
1320,7/23/2015 5:45,62.406,Gordon Creek #2,,
1321,7/23/2015 6:00,62.062,Gordon Creek #2,,
1322,7/23/2015 6:15,62.105,Gordon Creek #2,,
1323,7/23/2015 6:30,62.62,Gordon Creek #2,,
1324,7/23/2015 6:45,62.748,Gordon Creek #2,,
1325,7/23/2015 7:00,62.62,Gordon Creek #2,,
1326,7/23/2015 7:15,62.362,Gordon Creek #2,,
1327,7/23/2015 7:30,62.191,Gordon Creek #2,,
1328,7/23/2015 7:45,63.39,Gordon Creek #2,,
1329,7/23/2015 8:00,67.028,Gordon Creek #2,,
1330,7/23/2015 8:15,69.942,Gordon Creek #2,,
1331,7/23/2015 8:30,72.007,Gordon Creek #2,,
1332,7/23/2015 8:45,73.904,Gordon Creek #2,,
1333,7/23/2015 9:00,75.681,Gordon Creek #2,,
1334,7/23/2015 9:15,76.986,Gordon Creek #2,,
1335,7/23/2015 9:30,79.084,Gordon Creek #2,,
1336,7/23/2015 9:45,80.404,Gordon Creek #2,,
1337,7/23/2015 10:00,82.175,Gordon Creek #2,,
1338,7/23/2015 10:15,82.931,Gordon Creek #2,,
1339,7/23/2015 10:30,83.914,Gordon Creek #2,,
1340,7/23/2015 10:45,84.677,Gordon Creek #2,,
1341,7/23/2015 11:00,85.127,Gordon Creek #2,,
1342,7/23/2015 11:15,85.262,Gordon Creek #2,,
1343,7/23/2015 11:30,85.307,Gordon Creek #2,,
1344,7/23/2015 11:45,85.577,Gordon Creek #2,,
1345,7/23/2015 12:00,86.029,Gordon Creek #2,,
1346,7/23/2015 12:15,85.894,Gordon Creek #2,,
1347,7/23/2015 12:30,86.482,Gordon Creek #2,,
1348,7/23/2015 12:45,86.301,Gordon Creek #2,,
1349,7/23/2015 13:00,86.799,Gordon Creek #2,,
1350,7/23/2015 13:15,86.617,Gordon Creek #2,,
1351,7/23/2015 13:30,86.527,Gordon Creek #2,,
1352,7/23/2015 13:45,86.301,Gordon Creek #2,,
1353,7/23/2015 14:00,86.572,Gordon Creek #2,,
1354,7/23/2015 14:15,86.664,Gordon Creek #2,,
1355,7/23/2015 14:30,86.256,Gordon Creek #2,,
1356,7/23/2015 14:45,85.894,Gordon Creek #2,,
1357,7/23/2015 15:00,85.849,Gordon Creek #2,,
1358,7/23/2015 15:15,85.894,Gordon Creek #2,,
1359,7/23/2015 15:30,85.622,Gordon Creek #2,,
1360,7/23/2015 15:45,85.487,Gordon Creek #2,,
1361,7/23/2015 16:00,85.487,Gordon Creek #2,,
1362,7/23/2015 16:15,85.307,Gordon Creek #2,,
1363,7/23/2015 16:30,84.767,Gordon Creek #2,,
1364,7/23/2015 16:45,84.722,Gordon Creek #2,,
1365,7/23/2015 17:00,84.452,Gordon Creek #2,,
1366,7/23/2015 17:15,84.317,Gordon Creek #2,,
1367,7/23/2015 17:30,84.004,Gordon Creek #2,,
1368,7/23/2015 17:45,83.601,Gordon Creek #2,,
1369,7/23/2015 18:00,83.422,Gordon Creek #2,,
1370,7/23/2015 18:15,83.691,Gordon Creek #2,,
1371,7/23/2015 18:30,81.154,Gordon Creek #2,,
1372,7/23/2015 18:45,78.382,Gordon Creek #2,,
1373,7/23/2015 19:00,76.854,Gordon Creek #2,,
1374,7/23/2015 19:15,76.289,Gordon Creek #2,,
1375,7/23/2015 19:30,76.681,Gordon Creek #2,,
1376,7/23/2015 19:45,76.636,Gordon Creek #2,,
1377,7/23/2015 20:00,75.853,Gordon Creek #2,,
1378,7/23/2015 20:15,75.074,Gordon Creek #2,,
1379,7/23/2015 20:30,74.163,Gordon Creek #2,,
1380,7/23/2015 20:45,73.256,Gordon Creek #2,,
1381,7/23/2015 21:00,73.256,Gordon Creek #2,,
1382,7/23/2015 21:15,73.386,Gordon Creek #2,,
1383,7/23/2015 21:30,72.783,Gordon Creek #2,,
1384,7/23/2015 21:45,71.92,Gordon Creek #2,,
1385,7/23/2015 22:00,71.103,Gordon Creek #2,,
1386,7/23/2015 22:15,70.673,Gordon Creek #2,,
1387,7/23/2015 22:30,70.243,Gordon Creek #2,,
1388,7/23/2015 22:45,69.557,Gordon Creek #2,,
1389,7/23/2015 23:00,68.999,Gordon Creek #2,,
1390,7/23/2015 23:15,68.443,Gordon Creek #2,,
1391,7/23/2015 23:30,68.099,Gordon Creek #2,,
1392,7/23/2015 23:45,67.714,Gordon Creek #2,,
1393,7/24/2015 0:00,67.329,Gordon Creek #2,,
1394,7/24/2015 0:15,67.372,Gordon Creek #2,,
1395,7/24/2015 0:30,66.985,Gordon Creek #2,,
1396,7/24/2015 0:45,66.814,Gordon Creek #2,,
1397,7/24/2015 1:00,66.472,Gordon Creek #2,,
1398,7/24/2015 1:15,66.301,Gordon Creek #2,,
1399,7/24/2015 1:30,66.087,Gordon Creek #2,,
1400,7/24/2015 1:45,65.872,Gordon Creek #2,,
1401,7/24/2015 2:00,65.102,Gordon Creek #2,,
1402,7/24/2015 2:15,64.717,Gordon Creek #2,,
1403,7/24/2015 2:30,65.017,Gordon Creek #2,,
1404,7/24/2015 2:45,65.574,Gordon Creek #2,,
1405,7/24/2015 3:00,65.872,Gordon Creek #2,,
1406,7/24/2015 3:15,65.872,Gordon Creek #2,,
1407,7/24/2015 3:30,65.829,Gordon Creek #2,,
1408,7/24/2015 3:45,65.145,Gordon Creek #2,,
1409,7/24/2015 4:00,64.546,Gordon Creek #2,,
1410,7/24/2015 4:15,64.033,Gordon Creek #2,,
1411,7/24/2015 4:30,64.375,Gordon Creek #2,,
1412,7/24/2015 4:45,64.074,Gordon Creek #2,,
1413,7/24/2015 5:00,63.99,Gordon Creek #2,,
1414,7/24/2015 5:15,63.689,Gordon Creek #2,,
1415,7/24/2015 5:30,63.475,Gordon Creek #2,,
1416,7/24/2015 5:45,63.433,Gordon Creek #2,,
1417,7/24/2015 6:00,63.475,Gordon Creek #2,,
1418,7/24/2015 6:15,63.304,Gordon Creek #2,,
1419,7/24/2015 6:30,63.304,Gordon Creek #2,,
1420,7/24/2015 6:45,63.219,Gordon Creek #2,,
1421,7/24/2015 7:00,63.176,Gordon Creek #2,,
1422,7/24/2015 7:15,63.304,Gordon Creek #2,,
1423,7/24/2015 7:30,63.475,Gordon Creek #2,,
1424,7/24/2015 7:45,64.332,Gordon Creek #2,,
1425,7/24/2015 8:00,67.714,Gordon Creek #2,,
1426,7/24/2015 8:15,71.06,Gordon Creek #2,,
1427,7/24/2015 8:30,73.17,Gordon Creek #2,,
1428,7/24/2015 8:45,74.424,Gordon Creek #2,,
1429,7/24/2015 9:00,75.42,Gordon Creek #2,,
1430,7/24/2015 9:15,76.246,Gordon Creek #2,,
1431,7/24/2015 9:30,76.811,Gordon Creek #2,,
1432,7/24/2015 9:45,77.464,Gordon Creek #2,,
1433,7/24/2015 10:00,78.251,Gordon Creek #2,,
1434,7/24/2015 10:15,78.602,Gordon Creek #2,,
1435,7/24/2015 10:30,79.084,Gordon Creek #2,,
1436,7/24/2015 10:45,79.612,Gordon Creek #2,,
1437,7/24/2015 11:00,80.537,Gordon Creek #2,,
1438,7/24/2015 11:15,81.066,Gordon Creek #2,,
1439,7/24/2015 11:30,81.642,Gordon Creek #2,,
1440,7/24/2015 11:45,81.819,Gordon Creek #2,,
1441,7/24/2015 12:00,82.53,Gordon Creek #2,,
1442,7/24/2015 12:15,82.62,Gordon Creek #2,,
1443,7/24/2015 12:30,83.064,Gordon Creek #2,,
1444,7/24/2015 12:45,83.736,Gordon Creek #2,,
1445,7/24/2015 13:00,84.137,Gordon Creek #2,,
1446,7/24/2015 13:15,84.812,Gordon Creek #2,,
1447,7/24/2015 13:30,84.677,Gordon Creek #2,,
1448,7/24/2015 13:45,84.99,Gordon Creek #2,,
1449,7/24/2015 14:00,84.945,Gordon Creek #2,,
1450,7/24/2015 14:15,84.99,Gordon Creek #2,,
1451,7/24/2015 14:30,85.127,Gordon Creek #2,,
1452,7/24/2015 14:45,84.632,Gordon Creek #2,,
1453,7/24/2015 15:00,83.691,Gordon Creek #2,,
1454,7/24/2015 15:15,83.199,Gordon Creek #2,,
1455,7/24/2015 15:30,85.307,Gordon Creek #2,,
1456,7/24/2015 15:45,85.217,Gordon Creek #2,,
1457,7/24/2015 16:00,84.722,Gordon Creek #2,,
1458,7/24/2015 16:15,84.632,Gordon Creek #2,,
1459,7/24/2015 16:30,84.767,Gordon Creek #2,,
1460,7/24/2015 16:45,84.857,Gordon Creek #2,,
1461,7/24/2015 17:00,84.722,Gordon Creek #2,,
1462,7/24/2015 17:15,84.137,Gordon Creek #2,,
1463,7/24/2015 17:30,82.575,Gordon Creek #2,,
1464,7/24/2015 17:45,80.713,Gordon Creek #2,,
1465,7/24/2015 18:00,79.524,Gordon Creek #2,,
1466,7/24/2015 18:15,78.996,Gordon Creek #2,,
1467,7/24/2015 18:30,78.91,Gordon Creek #2,,
1468,7/24/2015 18:45,77.859,Gordon Creek #2,,
1469,7/24/2015 19:00,76.768,Gordon Creek #2,,
1470,7/24/2015 19:15,76.854,Gordon Creek #2,,
1471,7/24/2015 19:30,76.811,Gordon Creek #2,,
1472,7/24/2015 19:45,76.203,Gordon Creek #2,,
1473,7/24/2015 20:00,75.029,Gordon Creek #2,,
1474,7/24/2015 20:15,74.381,Gordon Creek #2,,
1475,7/24/2015 20:30,73.688,Gordon Creek #2,,
1476,7/24/2015 20:45,72.523,Gordon Creek #2,,
1477,7/24/2015 21:00,71.361,Gordon Creek #2,,
1478,7/24/2015 21:15,70.329,Gordon Creek #2,,
1479,7/24/2015 21:30,69.343,Gordon Creek #2,,
1480,7/24/2015 21:45,68.484,Gordon Creek #2,,
1481,7/24/2015 22:00,67.928,Gordon Creek #2,,
1482,7/24/2015 22:15,67.671,Gordon Creek #2,,
1483,7/24/2015 22:30,67.586,Gordon Creek #2,,
1484,7/24/2015 22:45,67.627,Gordon Creek #2,,
1485,7/24/2015 23:00,67.842,Gordon Creek #2,,
1486,7/24/2015 23:15,67.757,Gordon Creek #2,,
1487,7/24/2015 23:30,67.242,Gordon Creek #2,,
1488,7/24/2015 23:45,66.943,Gordon Creek #2,,
1489,7/25/2015 0:00,66.214,Gordon Creek #2,,
1490,7/25/2015 0:15,65.23,Gordon Creek #2,,
1491,7/25/2015 0:30,64.418,Gordon Creek #2,,
1492,7/25/2015 0:45,63.946,Gordon Creek #2,,
1493,7/25/2015 1:00,63.775,Gordon Creek #2,,
1494,7/25/2015 1:15,63.946,Gordon Creek #2,,
1495,7/25/2015 1:30,63.604,Gordon Creek #2,,
1496,7/25/2015 1:45,63.219,Gordon Creek #2,,
1497,7/25/2015 2:00,63.347,Gordon Creek #2,,
1498,7/25/2015 2:15,63.176,Gordon Creek #2,,
1499,7/25/2015 2:30,63.604,Gordon Creek #2,,
1500,7/25/2015 2:45,64.161,Gordon Creek #2,,
1501,7/25/2015 3:00,64.332,Gordon Creek #2,,
1502,7/25/2015 3:15,64.418,Gordon Creek #2,,
1503,7/25/2015 3:30,64.459,Gordon Creek #2,,
1504,7/25/2015 3:45,64.288,Gordon Creek #2,,
1505,7/25/2015 4:00,64.503,Gordon Creek #2,,
1506,7/25/2015 4:15,64.332,Gordon Creek #2,,
1507,7/25/2015 4:30,64.161,Gordon Creek #2,,
1508,7/25/2015 4:45,63.862,Gordon Creek #2,,
1509,7/25/2015 5:00,63.604,Gordon Creek #2,,
1510,7/25/2015 5:15,63.475,Gordon Creek #2,,
1511,7/25/2015 5:30,63.048,Gordon Creek #2,,
1512,7/25/2015 5:45,62.704,Gordon Creek #2,,
1513,7/25/2015 6:00,62.233,Gordon Creek #2,,
1514,7/25/2015 6:15,62.019,Gordon Creek #2,,
1515,7/25/2015 6:30,62.191,Gordon Creek #2,,
1516,7/25/2015 6:45,62.233,Gordon Creek #2,,
1517,7/25/2015 7:00,62.62,Gordon Creek #2,,
1518,7/25/2015 7:15,63.219,Gordon Creek #2,,
1519,7/25/2015 7:30,63.732,Gordon Creek #2,,
1520,7/25/2015 7:45,64.589,Gordon Creek #2,,
1521,7/25/2015 8:00,65.316,Gordon Creek #2,,
1522,7/25/2015 8:15,65.872,Gordon Creek #2,,
1523,7/25/2015 8:30,66.643,Gordon Creek #2,,
1524,7/25/2015 8:45,68.571,Gordon Creek #2,,
1525,7/25/2015 9:00,71.274,Gordon Creek #2,,
1526,7/25/2015 9:15,74.381,Gordon Creek #2,,
1527,7/25/2015 9:30,74.986,Gordon Creek #2,,
1528,7/25/2015 9:45,74.467,Gordon Creek #2,,
1529,7/25/2015 10:00,77.684,Gordon Creek #2,,
1530,7/25/2015 10:15,78.822,Gordon Creek #2,,
1531,7/25/2015 10:30,77.072,Gordon Creek #2,,
1532,7/25/2015 10:45,76.464,Gordon Creek #2,,
1533,7/25/2015 11:00,76.986,Gordon Creek #2,,
1534,7/25/2015 11:15,78.296,Gordon Creek #2,,
